year,Loss,tmin6,dpt6,dpt11,tmax12,dpt12,tmin6_2,dpt6_2,dpt11_2,tmax12_2,dpt12_2,tmin6_dpt6,tmin6_dpt11,tmin6_tmax12,tmin6_dpt12,dpt6_dpt11,dpt6_tmax12,dpt6_dpt12,dpt11_tmax12,dpt11_dpt12,tmax12_dpt12
1992,190.0366018,14.18015988,11.50900415,-2.380660356,5.075113576,-4.073419387,201.0769343,132.4571764,5.667543731,25.75677781,16.5927455,163.1995189,-33.75814447,71.96592192,-57.76173817,-27.39902991,58.40950318,-46.88100061,-12.08212169,9.697428048,-20.67306603
1999,203.5998317,16.33365574,15.80695125,1.188445823,6.363512426,-3.963408467,266.7883098,249.8597077,1.412403473,40.4942904,15.70860668,258.1853,19.41166493,103.9394213,-64.73694946,18.78570518,100.5877307,-62.64940442,7.56268976,-4.710296237,-25.22119903
1998,206.4908762,16.23119967,15.6861053,-1.218370129,2.517349619,-3.846309365,263.4518428,246.0538995,1.48442577,6.337049102,14.79409573,254.6043072,-19.77560883,40.8596043,-62.43021529,-19.11148213,39.4874112,-60.33361371,-3.067063578,4.686228435,-9.682505412
2002,203.3127917,17.28697998,16.66169043,3.226790295,6.498527183,-2.578143933,298.8396769,277.6119279,10.41217561,42.23085555,6.64682614,288.0303088,55.78145923,112.3399093,-44.56832256,53.76378096,108.2764482,-42.95623609,20.96938444,-8.319129822,-16.75413843
2004,188.4147377,14.96298284,14.44907512,0.780920874,4.594970665,-4.220702544,223.8908555,208.7757719,0.609837411,21.11375541,17.81432997,216.2012631,11.68490563,68.75446721,-63.15429974,11.28358437,66.39307632,-60.98524812,3.588308506,-3.296034718,-19.39400438
2009,200.8595078,16.956413,16.32836398,-1.011834591,1.74297719,-7.8114309,287.5199418,266.6154702,1.02380924,3.037969486,61.01845271,276.8704832,-17.15708521,29.55464109,-132.4538484,-16.52160349,28.45996597,-127.5478869,-1.763604613,7.903875991,-13.61514588
2015,215.6781862,16.49848055,17.06868175,-3.976753779,3.496144054,-2.568206985,272.1998606,291.3398966,15.81457062,12.22302324,6.59568712,281.6073139,-65.61039489,57.68106469,-42.37151301,-67.87794464,59.6745702,-43.8359077,-13.90330408,10.21312683,-8.978821581
1940,251.3170169,13.64718465,12.44790506,-2.188033642,4.835856335,-4.388316578,186.2456489,154.9503404,4.787491219,23.3855065,19.25732239,169.8788589,-29.86049914,65.99582436,-59.88816666,-27.23643504,60.19628054,-54.62534814,-10.58101635,9.601784306,-21.22126853
1958,317.6346378,10.8376918,10.80598736,-1.092015846,3.912903468,-5.139595647,117.4555636,116.7693629,1.192498608,15.31081355,26.41544341,117.1119607,-11.83493118,42.40684184,-55.70135361,-11.80030943,42.28278543,-55.53840562,-4.272952591,5.612519888,-20.11074163
1928,193.0322163,11.29852967,10.50606122,-0.196690613,0.332684534,-9.463058492,127.6567727,110.3773224,0.038687197,0.110678999,89.54947602,118.7030444,-2.222314724,3.758846074,-106.9186471,-2.06644362,3.495204078,-99.41947186,-0.065435925,1.861294774,-3.148213201
1980,257.7057207,12.23099016,11.83946591,-1.301293356,3.58070349,-5.80063008,149.5971203,140.1729531,1.693364397,12.82143748,33.64730933,144.8083911,-15.91610623,43.79554916,-70.94744945,-15.40661833,42.39361691,-68.67636211,-4.65954566,7.548321382,-20.77033637
1952,260.6612926,15.56678961,14.96232409,-5.976824636,-0.503923359,-9.421013011,242.3249389,223.8711422,35.72243273,0.253938752,88.75548616,232.9153512,-93.03997167,-7.844468908,-146.6549275,-89.42718723,-7.539864611,-140.9602499,3.011861546,56.30774266,4.74746852
1949,258.7949454,15.39268053,14.3054716,1.280620529,1.732644418,-6.647586213,236.934614,204.6465178,1.639988938,3.00205668,44.19040246,220.1995543,19.71218268,26.67004201,-102.3241709,18.31988061,24.78629552,-95.0968558,2.218860011,-8.51303537,-11.51790315
1987,282.3287818,15.17326686,13.64441583,-3.82970452,1.476381671,-5.553744013,230.2280271,186.1700832,14.66663671,2.179702839,30.84407256,207.0303624,-58.10912866,22.40153308,-84.26843996,-52.25408095,20.14436544,-75.7775927,-5.654105559,21.26919855,-8.199445867
1979,251.1659211,13.42025104,12.05988488,-0.727728777,-0.990615492,-8.493148114,180.1031379,145.4408234,0.529589172,0.981319052,72.13356489,161.8466826,-9.766302869,-13.29430858,-113.9801798,-8.776325273,-11.94670879,-102.4263886,0.7208994,6.180708287,8.413444095
1961,298.3643293,12.53338166,11.42490193,-0.10151601,-0.050884968,-10.25044534,157.0856559,130.5283842,0.0103055,0.00258928,105.0716296,143.1926564,-1.2723389,-0.637760722,-128.4727436,-1.159810461,-0.581355766,-117.1103328,0.005165639,1.040584313,0.52159358
1943,217.2724604,15.58758005,14.24002117,-1.251479876,-2.341192521,-10.08050579,242.9726519,202.7782031,1.566201881,5.48118242,101.6165969,221.96747,-19.50754276,-36.49352584,-157.1306909,-17.82109994,-33.33863107,-143.5466158,2.929955327,12.61555014,23.60040475
1991,441.5266234,15.24322664,14.15463192,0.469692948,1.115655968,-7.404377722,232.3559585,200.3536047,0.220611465,1.24468824,54.82480944,215.7622624,7.159636057,17.00619678,-112.8666078,6.648330791,15.79169958,-104.8062412,0.524015741,-3.477783999,-8.260738196
1956,297.6294027,14.93906385,13.52353589,-3.963338734,-0.950345245,-10.36797246,223.1756287,182.8860229,15.70805392,0.903156084,107.4948529,202.0289661,-59.20857041,-14.19726829,-154.8878026,-53.59835361,-12.85202803,-140.2116477,3.76654012,41.09178685,9.853153327
2006,266.0831397,13.25554312,11.8094994,-0.897210484,-2.972636023,-9.268665452,175.7094235,139.4642761,0.804986652,8.836564924,85.90815925,156.5413286,-11.89301225,-39.40390499,-122.8611946,-10.59560667,-35.10534333,-109.4582991,2.667080203,8.315943812,27.5523688
2016,256.8627,14.44625599,13.49179214,1.118410906,6.267219891,-0.034405638,208.6943123,182.028455,1.250842954,39.27804516,0.001183748,194.905883,16.15685025,90.53786292,-0.497032654,15.08936746,84.55602804,-0.464193716,7.009327075,-0.038479641,-0.215627699
1929,181.9101316,14.03529726,12.98566377,1.116519488,5.00581717,-4.086471444,196.9895691,168.6274636,1.246615768,25.05820554,16.69924886,182.2576511,15.67068291,70.258132,-57.35484145,14.49874667,65.00385867,-53.06554419,5.589092425,-4.562625006,-20.45612892
1958,213.0446267,13.54844152,13.42321585,0.122317574,6.615615199,-3.097853083,183.5602676,180.1827239,0.014961589,43.76636447,9.596693722,181.863655,1.657212499,89.63127563,-41.97108132,1.6418952,88.80283083,-41.58315061,0.809206002,-0.378921874,-20.49420394
1976,161.8601095,15.58937395,13.53328678,3.544957562,3.940928671,-3.437409986,243.0285801,183.1498512,12.56672411,15.53091879,11.81578741,210.9754684,55.26366907,61.43661076,-53.58706968,47.97492732,53.3337179,-46.51945513,13.97042489,-12.18547252,-13.54658757
1953,266.6026269,17.7762927,16.16080472,-1.148971574,3.742089495,-3.402369883,315.9965823,261.1716092,1.320135678,14.00323379,11.57612082,287.2791951,-20.42445501,66.52047819,-60.48152294,-18.56830524,60.47517757,-54.98503527,-4.299554457,3.90922628,-12.7319726
1944,227.9053738,17.73201971,15.86745645,-2.385948746,2.475345233,-7.072571608,314.4245229,251.7761742,5.692751417,6.127334021,50.02126916,281.3620505,-42.30769018,43.89287045,-125.4109791,-37.85893781,39.27743268,-112.223722,-5.906046853,16.87479336,-17.50705641
1966,237.549174,14.91096851,13.43553652,1.221560942,7.09137382,-1.612008803,222.3369818,180.5136417,1.492211134,50.28758266,2.59857238,200.3368619,18.21465673,105.7392517,-24.03661249,16.41232664,95.27641196,-21.65820315,8.66254528,-1.969166991,-11.43135702
1978,187.5145909,16.09855946,13.66385103,0.997448612,0.567315416,-7.647767927,259.1636167,186.7008251,0.994903735,0.321846781,58.48835426,219.9683183,16.0574858,9.13296096,-123.1180467,13.62898925,7.751713335,-104.4979617,0.565867975,-7.628255507,-4.338696644
1993,224.0360309,15.22916528,14.34793567,1.040860431,2.546453929,-4.392120703,231.927475,205.8632579,1.083390437,6.484427612,19.29072427,218.5070836,15.85143553,38.78036775,-66.88833209,14.9341985,36.53635715,-63.01786528,2.650503134,-4.571584647,-11.18433302
2009,209.9105847,16.22505666,15.30572439,-1.250894556,1.195230513,-7.157376516,263.2524637,234.265199,1.564737191,1.428575979,51.2280386,248.3362454,-20.29583505,19.39268279,-116.1288395,-19.14584731,18.29386881,-109.5488323,-1.495107342,8.953123321,-8.554714805
2013,220.6617887,15.97929425,15.17710463,-0.998160654,6.526445076,-1.069455907,255.3378447,230.3445049,0.996324692,42.59448533,1.143735938,242.5194207,-15.94990281,104.2879863,-17.08915063,-15.14918869,99.05253977,-16.2312442,-6.514440689,1.067488808,-6.97974524
1955,192.8575988,13.69269673,13.03901478,0.781778322,4.764933835,-3.401492373,187.4899437,170.0159065,0.611177345,22.70459446,11.57015037,178.5392751,10.70465347,65.24479394,-46.57560349,10.1936191,62.13004272,-44.35210934,3.725121978,-2.659213,-16.2078861
1929,184.0709604,14.22525119,13.49549964,1.449518866,6.210519716,-3.326005723,202.3577713,182.1285106,2.101104944,38.57055514,11.06231407,191.9768723,20.61976997,88.34620295,-47.31326686,19.56198135,83.81406661,-44.88610905,9.002265499,-4.821108046,-20.65622412
1940,188.5358672,16.87060047,15.06683392,-0.680755527,7.22448026,-2.58826253,284.6171601,227.0094843,0.463428088,52.19311503,6.699102922,254.1865353,-11.48475451,121.88132,-43.66554304,-10.25683046,108.8500442,-38.99692167,-4.918104867,1.761974022,-18.69885155
1975,184.8148364,17.01085124,16.03265111,1.921321744,4.12315477,-2.179940806,289.36906,257.0459017,3.691477244,17.00040526,4.75214192,272.7290431,32.68331838,70.13837245,-37.08264878,30.8038812,66.10510192,-34.9502304,7.921906914,-4.188367672,-8.988233335
1954,202.503696,18.37994043,16.29963428,-0.69017603,6.047522127,-4.606395079,337.8222102,265.6780778,0.476342952,36.57252388,21.21887563,299.5863072,-12.68539431,111.1530964,-84.66526715,-11.24961688,98.57239901,-75.08255517,-4.173854812,3.179223468,-27.85727617
1970,193.4771351,15.83648843,15.58092469,-0.486307366,2.339325448,-5.220172569,250.7943658,242.7652141,0.236494854,5.472443549,27.25020165,246.7471336,-7.701400976,37.04670039,-82.66920249,-7.577118444,36.44885362,-81.33511564,-1.137631197,2.538608372,-12.21168253
1948,187.0637839,15.92405663,14.24314518,-0.868574864,5.352708532,-3.784884239,253.5755795,202.8671846,0.754422294,28.65148863,14.3253487,226.8086504,-13.83123531,85.23683377,-60.27071094,-12.37123788,76.23940473,-53.9086557,-4.649228083,3.287455312,-20.25938216
1961,187.6296953,14.36207595,13.55057369,1.164786068,1.737055211,-7.762432923,206.2692255,183.6180475,1.356726585,3.017360806,60.25536488,194.6143685,16.72874597,24.94771887,-111.4846512,15.78351946,23.53809465,-105.1854194,2.02329771,-9.041573724,-13.48377456
1960,188.7722921,15.2645397,14.69293145,-2.929355785,6.732616074,-0.760670797,233.0061724,215.8822346,8.581125316,45.3281192,0.578620061,224.2808355,-44.71526769,102.7702854,-11.61128958,-43.04082374,98.92186645,-11.17648387,-19.72222785,2.228275399,-5.121304433
1993,187.573677,15.95034716,15.68301268,1.642171693,3.947923945,-3.43147291,254.4135745,245.9568869,2.69672787,15.58610348,11.77500634,250.1494968,26.1932086,62.97075749,-54.73318419,25.75419949,61.91534131,-53.81583318,6.48316895,-5.635067679,-13.54719407
1995,193.8327755,16.28825921,15.78997278,3.163622762,7.051531633,-1.070218269,265.307388,249.3232404,10.00850898,49.72409837,1.145367142,257.1911695,51.52990758,114.857175,-17.43199256,49.9535173,111.3434925,-16.89871733,22.30838598,-3.385766875,-7.546677975
2003,187.8487583,13.83804908,13.26990802,-0.833848289,4.877793723,-5.236408897,191.4916024,176.0904588,0.695302969,23.79287161,27.41997813,183.6296385,-11.53883355,67.49914896,-72.46168333,-11.06509009,64.72787403,-69.4866644,-4.06733995,4.366370599,-25.54212245
1997,190.6617776,16.21907285,15.41332489,-2.801620971,4.266649578,-3.568926061,263.0583242,237.5705842,7.849080065,18.20429862,12.73723323,249.9898393,-45.43969464,69.20110034,-57.88467179,-43.18229425,65.76325614,-55.00901688,-11.95353493,9.998778096,-15.22735687
1999,189.1714398,16.88218076,16.69633976,1.899150705,7.01006932,-2.178687128,285.0080271,278.7677614,3.606773399,49.14107187,4.746677604,281.8706258,32.06180548,118.3452574,-36.78098991,31.70886542,117.0424991,-36.37610053,13.31317809,-4.137655195,-15.2727478
2018,186.4777534,18.57862024,18.65702844,0.71550411,4.186570393,-6.379770761,345.16513,348.0847101,0.511946132,17.52737166,40.70147496,346.6218461,13.29307914,77.78070144,-118.5273382,13.34918053,78.10896288,-119.0275645,2.995508324,-4.564752202,-26.70935938
1985,270.8128447,15.57701411,14.42569346,-0.10438608,8.487380962,-0.930089638,242.6433687,208.1006317,0.010896454,72.0356356,0.865066735,224.7092306,-1.626023447,132.208053,-14.48801942,-1.505841597,122.436356,-13.41718801,-0.885964431,0.097088412,-7.89402509
1950,293.3193299,16.35312438,15.44410823,-0.017546212,8.529236774,-3.156322385,267.4246769,238.520479,0.00030787,72.74787995,9.962370999,252.5594228,-0.286935381,139.4796698,-51.61573254,-0.270985592,131.7264559,-48.74658453,-0.149655794,0.055381501,-26.92102096
1951,285.2603701,15.81370121,15.59333408,-2.956139498,1.269931474,-8.41326575,250.0731459,243.1520679,8.738760731,1.612725948,70.78304058,246.5883261,-46.74750675,20.08231688,-133.0448708,-46.09607079,19.80246574,-131.1908636,-3.75409459,24.87078719,-10.68427097
1958,285.9552626,15.13831627,14.7754954,0.627592953,8.985883245,-1.926136695,229.1686195,218.3152643,0.393872915,80.74609769,3.71000257,223.6761224,9.500700618,136.0311425,-29.15846648,9.272996795,132.7708765,-28.45962388,5.639477005,-1.208829817,-17.30803946
1959,300.4180447,17.10601712,15.18043961,1.425443176,3.041943057,-7.824374946,292.6158218,230.4457468,2.031888249,9.253417563,61.2208433,259.6768599,24.38365538,52.03553002,-133.8438918,21.63885406,46.17803288,-118.7774514,4.336116973,-11.15320188,-23.80130304
1928,239.1587576,14.28256517,14.4983335,2.224556802,4.582407977,-6.38178027,203.9916679,210.2016744,4.948652965,20.99846287,40.72711941,207.0733931,31.7723775,65.44854057,-91.14819261,32.25236641,66.4372791,-92.52517869,10.19382683,-14.19663271,-29.24392081
1987,277.8214751,18.19685903,16.56877615,-0.197342038,4.543338844,-2.910997036,331.1256786,274.524343,0.03894388,20.64192785,8.473903745,301.4996838,-3.591005241,82.67449648,-52.97100271,-3.269716047,75.27756427,-48.23165826,-0.896591746,0.574462087,-13.22564591
1936,373.3064471,15.59074148,13.13508349,0.546769398,1.603814738,-7.086055182,243.0712199,172.5304183,0.298956774,2.572221713,50.21217804,204.785691,8.524540329,25.00466096,-110.4768545,7.18186169,21.06624049,-93.07592645,0.876916818,-3.874438124,-11.36471973
2002,291.4040686,18.77317502,17.01966025,3.295177031,7.255994906,-1.495596119,352.4321003,289.668835,10.85819167,52.64946207,2.236807752,319.5130607,61.86093513,136.2180623,-28.07708771,56.08279354,123.4945681,-25.45453782,23.90978775,-4.928253981,-10.85203782
2000,271.5808407,16.45076883,16.00451011,2.134341731,6.212087296,-3.070048168,270.6277952,256.144344,4.555414625,38.59002857,9.425195753,263.2864962,35.11156243,102.1936121,-50.50465272,34.15909382,99.42141395,-49.13461696,13.25871715,-6.552531921,-19.07140722
2005,288.8617299,18.20431441,16.26651605,3.777473851,5.265662739,-4.3398463,331.3970633,264.5995443,14.2693087,27.72720408,18.83426591,296.1207725,68.76632167,95.8577801,-79.00392655,61.44633902,85.65398745,-70.59417948,19.89090331,-16.39365592,-22.85216696
1985,302.4119057,15.89581713,15.18124705,0.087768839,9.727631417,-0.352620741,252.6770022,230.4702619,0.007703369,94.62681298,0.124341387,241.3183269,1.39515742,154.6286501,-5.605194815,1.332440433,147.6775757,-5.353222584,0.853782919,-0.030949113,-3.430164599
1961,302.2471535,15.76111307,14.14750348,1.399069296,3.760943025,-6.917685931,248.4126853,200.1518548,1.957394895,14.14469244,47.85437864,222.9804021,22.05088938,59.27664828,-109.0304302,19.79333774,53.20795455,-97.8679858,5.261819911,-9.678321987,-26.01702265
1937,301.6659554,18.00253862,16.63840493,-1.702331717,8.264273027,-2.605761205,324.0913969,276.8365187,2.897933275,68.29820866,6.789991456,299.5335274,-30.64629249,148.7778944,-46.91031673,-28.32408444,137.5043211,-43.35571008,-14.06853409,4.435869946,-21.53472204
1990,305.2002422,18.05442599,16.96694714,-0.833926747,-0.110445138,-11.54853903,325.9622979,287.8772953,0.69543382,0.012198128,133.3687538,306.3284915,-15.05606874,-1.994023566,-208.5022433,-14.14919104,-1.873916815,-195.9434513,0.092103155,9.630635592,1.275479985
1940,301.7694186,17.53139857,15.50148988,-0.565067314,8.88898116,-2.500224278,307.3499359,240.2961886,0.31930107,79.01398606,6.251121442,271.7627976,-9.906420309,155.8362716,-43.83242834,-8.759385258,137.7924515,-38.75720136,-5.022872712,1.412795018,-22.22444651
2002,307.7222064,19.21382675,17.28946787,3.630141444,8.163046658,-1.06589524,369.1711384,298.9256994,13.1779269,66.63533075,1.136132662,332.1968403,69.74890878,156.8433643,-20.47992647,62.76321387,141.134733,-18.42876151,29.63301398,-3.869350485,-8.700952576
1998,305.9348308,18.46482834,17.63248502,0.886761519,4.800387927,-2.102055765,340.9498855,310.9045279,0.786345991,23.04372425,4.418638437,325.580809,16.37389922,88.63833902,-38.81409885,15.63580919,84.6427682,-37.06446678,4.256799288,-1.864022162,-10.09068311
2006,313.6463079,17.78695976,15.34456516,0.916197358,2.964365562,-5.13204508,316.3759375,235.4556799,0.839417599,8.787463183,26.3378867,272.933163,16.29636554,52.72705096,-91.28347932,14.05865006,45.48690052,-78.74900013,2.715943896,-4.701966144,-15.2132577
1991,403.5233691,18.82328092,17.43774792,3.668075904,7.29419581,-3.29005579,354.3159045,304.0750525,13.45478084,53.20529251,10.8244671,328.2356276,69.04522316,137.3006968,-61.92964438,63.96298295,127.1943478,-57.37116351,26.75566389,-12.06817437,-23.99831116
1935,382.6087262,15.26759313,14.90296343,3.141813841,4.079904966,-4.717303401,233.0994,222.098319,9.870994211,16.64562453,22.25295137,227.5323821,47.96793542,62.29032903,-72.021869,46.82233678,60.80267451,-70.30180008,12.81830189,-14.82088912,-19.24614957
1950,386.6379218,17.02405783,15.94873923,0.179305237,9.608585118,-2.568507462,289.8185448,254.362283,0.032150368,92.32490798,6.597230585,271.5122589,3.052502726,163.5771087,-43.72641956,2.85969247,153.2448184,-40.96445573,1.722869633,-0.46054684,-24.67972258
1940,403.3109878,16.87818442,15.52962306,-0.502476219,8.729172377,-2.292436894,284.8731092,241.1691925,0.252482351,76.19845038,5.255266911,262.111842,-8.480886292,147.3325812,-38.69217265,-7.803266282,135.5607567,-35.60068085,-4.386201532,1.151895023,-20.01107681
1980,424.9267225,16.19804653,14.88239747,0.953735238,7.74803222,-3.155556639,262.3767115,221.4857545,0.909610904,60.03200329,9.957537703,241.0657668,15.44864777,125.5029865,-51.11385328,14.1938669,115.3092951,-46.96224815,7.389571354,-3.009565563,-24.44935451
1979,335.1960626,16.48469397,15.03005398,3.292548542,6.216148819,-3.652620057,271.7451353,225.9025225,10.8408759,38.64050614,13.34163328,247.7658402,54.2766551,102.471311,-60.21232383,49.48718231,93.42905228,-54.89907662,20.46697173,-12.02642884,-22.70522986
1928,345.0366536,14.52707083,14.74139141,2.816332693,5.668633557,-5.526514422,211.0357869,217.3086208,7.931729837,32.13340641,30.54236166,214.1492372,40.91306451,82.3486412,-80.28406646,41.51666258,83.56354605,-81.46851225,15.96475801,-15.56450325,-31.32778511
1937,379.6787188,17.05296387,16.35318094,-1.430158387,8.433762109,-2.310817157,290.8035767,267.4265268,2.045353013,71.12834331,5.339875931,278.8702037,-24.38843931,143.8206405,-39.40628148,-23.38763888,137.9188378,-37.78921108,-12.06161562,3.304834538,-19.48888217
1969,359.9097649,15.78311241,15.35978112,2.327491283,4.935596693,-4.757840301,249.1066375,235.9228761,5.417215674,24.36011471,22.63704433,242.4251521,36.73505657,77.89907743,-75.09352832,35.74975667,75.8096849,-73.07938563,11.48755828,-11.07383183,-23.48278085
1968,354.8771524,16.8491876,16.1418557,-0.749256308,6.743417263,-1.486930359,283.8951229,260.5595055,0.561385015,45.47367639,2.210961892,271.977155,-12.62436009,113.6211026,-25.05356857,-12.0943872,108.8512684,-24.00181529,-5.052547921,1.114091951,-10.02699185
1998,379.2015075,17.90676869,17.28599353,0.426027458,4.956289252,-2.328552964,320.6523648,298.8055723,0.181499395,24.56480315,5.422158904,309.5362876,7.628775146,88.75112517,-41.69685929,7.364307884,85.67438394,-40.25135146,2.111515311,-0.9920275,-11.54098203
1946,214.2870068,14.76580409,13.62416813,-0.972029159,-1.542499868,-9.72852525,218.0289705,185.6179573,0.944840687,2.379305844,94.64420354,201.1717976,-14.35279214,-22.77625087,-143.6494979,-13.2430887,-21.01527755,-132.5430637,1.499354851,9.456410222,15.00624892
1960,239.2310359,14.57659472,13.60451619,-4.163236983,5.736789215,-2.109307534,212.4771135,185.0828609,17.33254218,32.9107505,4.449178274,198.3075189,-60.68581821,83.62285136,-30.74652106,-56.63882496,78.04624178,-28.69610851,-23.88361303,8.781547135,-12.10065271
1985,186.9666975,14.22550273,11.80372176,-1.487922083,5.741698759,-3.448685623,202.3649278,139.3278475,2.213912124,32.96710464,11.89343253,167.9138761,-21.16643964,81.67855136,-49.05928674,-17.56301827,67.7734146,-40.70732554,-8.543200376,5.131375495,-19.80131396
1963,194.43548,14.99095509,13.87786716,-0.869945994,1.784438806,-8.851396597,224.7287346,192.5951968,0.756806033,3.184221853,78.34722173,208.0424833,-13.04132133,26.75044201,-132.6908889,-12.07299494,24.7642047,-122.8385061,-1.552365392,7.700237014,-15.79477558
1976,184.1705811,14.88403716,12.92658049,2.899136638,3.682877951,-4.372231498,221.5345623,167.0964831,8.404993248,13.56359,19.11640827,192.3997044,43.15085747,54.81609229,-65.07645609,37.4759231,47.60701827,-56.51800236,10.6771664,-12.67569653,-16.10239498
1939,173.0728282,16.67252827,15.71378902,-0.380599635,2.919361629,-5.841085404,277.9731988,246.9231653,0.144856082,8.522672322,34.1182787,261.9885916,-6.345558179,48.67313928,-97.38566151,-5.98066237,45.87423271,-91.78558368,-1.111107971,2.223114975,-17.0522406
1953,255.385188,16.75924896,15.66299843,-1.747406063,3.436344993,-4.022431419,280.8724259,245.3295197,3.05342795,11.80846691,16.17995452,262.5000901,-29.28521326,57.59056127,-67.41292959,-27.36961842,53.82346622,-63.00333697,-6.004690076,7.028821049,-13.82246207
1969,180.8250925,13.23243884,12.51365049,0.1798253,2.166699668,-6.74382627,175.0974376,156.5914486,0.032337139,4.694587453,45.47919276,165.5861147,2.37952729,28.67072084,-89.23726865,2.250270959,27.11332237,-84.3898849,0.389627419,-1.212710585,-14.61184614
1933,283.6715537,17.38736272,15.12354157,-3.771611738,2.606414128,-7.199583038,302.3203822,228.7215096,14.2250551,6.793394605,51.83399592,262.9585028,-65.57838132,45.31866783,-125.1817617,-57.04012691,39.41821241,-108.8831934,-9.830382119,27.15403189,-18.76509494
1951,235.4999025,14.26390071,13.81703238,-3.856705563,-1.728891952,-10.69917792,203.4588635,190.9103838,14.8741778,2.989067381,114.4724081,197.084778,-55.01166522,-24.66074314,-152.6120115,-53.28822564,-23.88815608,-147.8308877,6.667827208,41.26357899,18.49772259
1968,235.6692863,15.80909366,14.34451735,-2.53286382,3.173275427,-3.917245623,249.9274425,205.7651779,6.415399129,10.06967694,15.34481327,226.7738183,-40.04228136,50.16660846,-61.92810296,-36.332709,45.51910442,-56.19099779,-8.037474519,9.92184971,-12.43049928
1931,214.0358968,16.73010917,15.12592153,-0.807334619,2.51113758,-5.742309095,279.8965528,228.7935021,0.651789187,6.305811947,32.97411374,253.0583184,-13.50679631,42.01160586,-96.06945805,-12.21168009,37.98326998,-86.85771676,-2.027328301,4.635964925,-14.41972817
2012,323.1444182,15.5320065,12.41513079,1.170885258,5.489780406,-2.58405051,241.2432259,154.1354724,1.370972286,30.13768891,6.677317039,192.8318921,18.18619743,85.26730495,-40.13548931,14.53669361,68.15634174,-32.08132504,6.427902945,-3.025626647,-14.18586986
2004,200.2589752,15.23115685,13.56076254,1.39646714,4.48172823,-4.232581302,231.988139,183.8942808,1.950120474,20.08588792,17.91474448,206.5461013,21.26981005,68.26190563,-64.46710969,18.93715929,60.77565231,-57.39702998,6.258586205,-5.910660707,-18.9692791
1962,200.007483,15.27272758,14.74176387,-0.112267607,0.579151414,-8.072121107,233.2562079,217.3196019,0.012604016,0.33541636,65.15913916,225.1469437,-1.714632579,8.845221775,-123.2833067,-1.655022553,8.537713388,-118.9973033,-0.065019943,0.90623772,-4.674980352
1943,194.6000301,17.79354841,16.72762457,-0.700119958,-0.803507272,-9.319867877,316.6103651,279.8134238,0.490167955,0.645623936,86.85993725,297.6437977,-12.45761836,-14.29724555,-165.8335203,-11.71134381,-13.44076799,-155.8992509,0.562551477,6.525025503,7.488581615
1965,189.4628529,14.91265408,14.1013504,0.595467088,0.153275163,-7.956107823,222.3872516,198.848083,0.354581053,0.023493275,63.29965169,210.2885605,8.879994702,2.285739478,-118.6466838,8.396890062,2.161386774,-112.1918642,0.091270315,-4.73760036,-1.21947372
1956,239.1037365,16.40224794,14.93502198,-4.41993388,0.844654421,-9.671918108,269.0337374,223.0548814,19.5358155,0.713441091,93.54599989,244.9679334,-72.49685136,13.85423123,-158.6411988,-66.01180963,12.61493234,-144.4503095,-3.733316691,42.74923853,-8.169428387
1961,227.5348267,14.19261597,12.94324171,-0.269764509,1.732152163,-9.586121969,201.4303479,167.5275059,0.07277289,3.000351117,91.89373441,183.6984589,-3.828664077,24.58377045,-136.0521477,-3.491627244,22.41966412,-124.0754937,-0.467273178,2.585995486,-16.60462191
1989,413.0834651,15.15738961,13.48269688,-0.622427904,3.684366046,-7.696830313,229.7464599,181.7831152,0.387416496,13.57455316,59.24119686,204.3624897,-9.43438225,55.84537164,-116.6638558,-8.392006764,49.67519061,-103.7740301,-2.293252237,4.790721961,-28.35794027
1960,291.8086349,14.67547523,13.8588434,-5.061352501,5.345968432,-2.466386933,215.3695733,192.0675403,25.61728914,28.57937848,6.083064504,203.385113,-74.27775327,78.45462732,-36.19540035,-70.14449168,74.0889393,-34.18127026,-27.05783069,12.48325367,-13.18522669
1971,167.4995992,18.14557805,16.78097594,-1.359812814,3.28368648,-6.574299293,329.2620027,281.6011534,1.84909089,10.7825969,43.2214112,304.5005086,-24.67458955,59.58438932,-119.2944609,-22.81898612,55.10346381,-110.3231582,-4.465198954,8.939816424,-21.58793771
2013,253.9225725,16.1038788,14.72575691,-1.712606499,4.548259554,-3.68053674,259.3349125,216.8479166,2.933021021,20.68666497,13.54635069,237.1418046,-27.5796075,73.24462063,-59.27091759,-25.21942699,66.97656456,-54.19868933,-7.789378873,6.303311141,-16.74003639
2005,259.5250472,17.51031441,15.89193419,1.165885963,2.812910482,-6.722349881,306.6111106,252.5535723,1.359290079,7.91246538,45.18998793,278.2727642,20.41502978,49.25494694,-117.71046,18.528183,44.70258826,-106.8311419,3.279532847,-7.837493367,-18.90936844
2018,183.4684515,18.02309704,17.68681052,-1.66865405,2.240587781,-8.298600774,324.832027,312.8232665,2.78440634,5.020233605,68.8667748,318.7711024,-30.07431388,40.38233101,-149.5664871,-29.51316802,39.62885155,-146.7757795,-3.738765876,13.84749379,-18.59374349
1988,436.0330708,16.24598684,12.0130947,1.079823015,7.033327177,-1.970148973,263.9320883,144.3144443,1.166017743,49.46769118,3.881486974,195.1645784,17.54279048,114.2633407,-32.00701427,12.97201614,84.49202544,-23.66758618,7.594748555,-2.127412203,-13.85670231
