year,Loss,tmin6,dpt6,dpt11,tmax12,dpt12
2001,211.7003971,15.28059444,15.01987089,-0.896159571,-2.812729733,-10.74057373
1992,170.8073887,14.21955823,12.18628364,-0.598805973,6.088631582,-2.324103002
2006,231.2239326,16.0405112,14.0739314,0.665680703,0.852545225,-6.108530595
2005,229.4921232,17.26482477,16.13920106,3.24574483,4.155977757,-4.804012074
2018,189.5961118,18.6982573,18.84546821,1.09524361,4.434885674,-5.993850116
1939,220.8933269,15.37005887,14.58892034,-1.457678847,1.505678828,-7.304339729
1935,276.9539523,12.52908752,11.78647121,1.243207035,-1.374296291,-9.284179742
1961,256.6576629,13.43862109,11.79404521,-0.559252308,-0.06220073,-10.49376724
1964,228.8266268,14.31312622,13.35500282,0.919292993,-5.240599426,-14.3158137
1926,263.4305032,11.03943336,10.44709043,-3.669690543,-1.629449045,-10.198126
1982,220.486294,10.95744496,10.60465423,-0.584482011,-0.317194579,-8.957890828
2011,252.1752018,15.66466532,13.80804387,-1.634346598,-3.22477022,-10.46757477
2010,241.8404192,15.81248048,15.56962618,0.694246401,-0.85993254,-7.829556749
2007,220.5016036,15.07449258,13.1539847,-0.732297771,3.371152688,-5.137659728
2018,249.1423106,16.24752569,16.59860222,-2.097405492,0.493782096,-8.949152862
2004,216.2420602,14.03709707,12.68489946,-0.734499614,3.088436859,-6.047897905
2006,233.1121908,13.91848639,12.33394016,-1.052632712,-3.021582128,-9.505419633
1991,246.7577856,17.22029974,16.06708169,1.75389803,2.669006918,-6.358493194
1958,201.6063617,13.35627195,12.80526318,-0.799481127,6.239897644,-4.02000064
1933,333.955669,17.82190312,15.2020477,-4.108246565,2.483547937,-7.297323539
1929,217.2387971,13.85103991,12.43677893,0.483003262,4.310033932,-4.770635144
1932,144.4433504,16.18136575,14.59302212,3.943430741,6.912588274,-0.903175623
1992,216.2693578,13.05685015,11.28706297,-2.394264718,4.567169179,-4.437484678
2006,224.3301987,15.27029796,13.03216622,-0.515883254,-1.093233296,-8.27619463
1946,417.9094699,17.5404316,15.98663428,1.87061919,3.659099395,-6.738355894
1982,415.0308225,15.30416082,15.05414933,3.156086044,4.963653258,-5.063523191
1947,543.8037651,17.6008437,16.41831119,3.347139881,11.22515437,-0.729765337
1954,604.3300406,18.46245223,17.149642,-0.531741396,8.727594829,-3.872647629
1935,451.9662153,15.87788144,15.54054965,3.366905359,5.544452726,-4.251986209
1949,458.5136857,18.51581033,17.91816247,3.539901924,9.432978949,-1.881957509
1937,439.5246578,17.73669817,16.99791655,-1.150748457,9.32204112,-1.96788895
1991,513.2528925,19.08323493,18.02020346,4.008192307,7.811243559,-2.748611008
2000,439.8008195,17.10738504,17.05990601,3.240848606,8.478931158,-2.254250692
2018,445.4003404,20.07110666,20.03954137,2.574708472,6.829741644,-4.15647272
1927,164.7348144,13.52441671,13.28771982,-1.836706615,2.268254112,-5.860698623
1931,188.4534392,17.07631781,15.54100116,0.125029248,3.590429435,-4.501305247
1944,280.789792,17.84403706,15.92748851,-2.017361965,2.726555589,-6.441708799
1962,170.979218,15.89648825,15.39462826,1.354764059,2.336059309,-5.65824269
1956,195.083761,16.25707163,15.3952622,-2.068950197,2.864535634,-7.064045996
1983,281.6564387,15.94944852,14.54148474,1.47246543,7.889352717,0.324597136
1945,238.7485806,14.56240215,13.93846129,2.415542342,0.181691125,-7.793847955
1951,240.6600475,15.05593521,14.84609986,-3.017105402,-0.983619272,-9.189050136
1982,186.5509056,13.4262891,13.35209794,2.14313024,1.564468937,-6.778159042
1946,207.0508685,15.89491727,14.51607952,0.457001171,-0.265732659,-8.213446817
1994,166.0362765,16.89576194,16.13571628,-0.184395339,3.026508022,-3.910284725
2003,196.1963108,13.48812861,12.98214597,-0.746829132,4.311535251,-5.342140343
2008,230.597156,17.14106491,14.84200432,-0.897053105,2.843746492,-3.800692086
2007,202.1649664,16.24533579,14.33327569,1.222742125,6.237208916,-2.074929766
2017,198.3489744,16.31302324,13.98878816,3.600753804,1.872471829,-6.002702
1970,313.4451122,16.1405032,16.01225991,-0.64079716,2.513779404,-5.312835312
1976,307.8810955,15.40720577,13.57256174,3.07921141,5.850786043,-3.490776585
1959,306.3028792,17.03868152,15.04489292,0.875621171,3.555752927,-8.462820317
1935,305.9685272,15.03095681,14.46203506,2.702541476,2.426510861,-6.161767294
1974,306.7737112,14.05486513,13.85330798,2.751991473,3.591516491,-4.972289289
2010,308.2907472,18.99217135,18.82742199,2.935032168,2.404841025,-5.691670325
1963,211.7292498,14.76887488,13.81066171,-0.856677842,1.802557673,-8.867813543
1946,214.4797357,14.88094043,13.4157939,-0.935059898,-1.574097794,-9.790155477
1961,229.0448493,14.18112116,12.52752681,0.429223465,1.389179649,-9.224554127
1949,249.0768168,17.42441628,15.55526601,1.86903116,4.121622474,-5.020588932
1991,319.9961838,16.74408977,15.40456919,1.628026062,2.660625015,-6.368603064
1942,127.1387607,16.1909584,14.65302989,0.121402465,5.983333017,-2.444328794
1950,274.6675915,14.9098347,13.36791761,-0.83475151,5.692863859,-5.065175507
1984,212.0815988,16.36991406,14.78146089,2.014571237,-5.61970439,-13.42044627
1999,233.9488915,15.93514677,15.10934201,1.047852616,6.575677355,-3.642896498
2001,212.8924464,14.45733798,13.60654821,-2.206041745,-4.384508477,-12.58131584
1998,211.4235001,15.77824205,14.85427013,-1.313717392,2.201819883,-3.921878156
2004,178.7640966,15.31785681,13.42850915,1.186242153,4.447858429,-4.429029366
2016,192.0227694,16.68022073,15.10284785,2.216964326,7.728584118,1.158665132
1974,452.9029364,15.04932897,15.09357684,4.534832335,5.803027674,-2.901436209
1941,438.4681593,17.41351258,16.21101862,-0.563351067,10.22264841,-0.867212537
1948,406.9967654,16.69748055,15.93436764,0.234153003,9.145107756,-2.59977777
1943,402.7573754,19.23483781,18.77935675,2.607817868,5.601486443,-4.394445413
1980,474.6420701,16.43357816,15.51632355,0.932318767,8.349228267,-3.096370725
1931,433.7538408,18.09382913,16.51710279,0.704033548,6.677605473,-3.579632941
1988,457.116799,15.5112292,12.2621807,1.076913172,7.452076302,-1.840090162
1998,430.0738281,18.40211494,17.92566647,0.821346187,5.933411017,-1.962358946
2000,402.6358178,16.6271383,16.80454337,2.812663688,9.207893468,-2.443695821
2018,410.9627251,19.87286332,19.89621935,2.141527863,7.093737791,-4.439310057
2011,451.3175571,19.19526318,18.15229872,-0.229083061,2.573355901,-6.262464851
2010,427.8393539,20.75926904,19.93866336,3.644642303,5.09850109,-4.448694875
1944,551.5241219,18.60904342,16.80422647,-1.117604007,5.336084646,-5.293510012
1929,389.19218,15.32093632,14.38871487,2.046227381,8.011175679,-2.54347014
1946,375.086675,16.75539503,15.58977588,1.951204717,2.660297965,-6.885349371
1987,349.5662663,17.87698314,17.17278545,1.557152431,4.814069541,-2.452838949
1932,334.8587333,17.26707551,16.42360686,6.254286366,10.85645493,1.632941938
1941,409.9578508,17.38683301,16.11840979,0.007695219,9.316485529,-0.913989319
1947,426.5322004,16.81246918,15.82849996,3.143620238,10.04278032,-1.391955876
1998,412.9295814,18.24325418,17.62116523,0.571836274,5.19598422,-2.172940309
1955,274.110415,14.03593942,12.28408011,-0.824184359,2.361367347,-5.503947426
1925,153.8602799,16.15519796,14.73124042,-1.842287114,-2.351651055,-11.6746222
1961,227.3942027,14.84060356,12.73774806,-0.350133694,1.209203562,-9.907603389
1979,188.1657579,15.6143611,13.41714463,-1.406129982,-0.306624857,-9.282159146
1937,178.0757343,15.90929198,14.48519294,-3.43732921,4.510804814,-5.131492732
1935,259.2489612,14.2738934,13.06860518,1.780554368,-0.602168383,-8.809301417
1980,225.1320256,14.90120539,13.47515682,-1.894483374,4.764603736,-5.939760206
1992,220.7491449,13.86775039,10.73277586,-3.415529076,3.581873386,-5.208408664
1996,238.8874575,16.21738075,15.35128291,-5.150994378,0.80851723,-8.479979624
2015,236.7796752,15.78372897,15.49554141,-5.034962442,2.81954068,-3.988280127
2013,247.7006905,16.12612909,14.57360692,-1.92752804,4.31606184,-3.860605293
2018,201.2270661,18.04946059,17.54024165,-2.052490342,1.937783949,-8.572986243
2010,268.6793544,17.72667255,17.03085708,1.591727098,0.054749491,-7.293004218
1954,430.3352046,19.23257032,17.00369419,-0.716239684,8.838971395,-4.202706193
1944,344.0675019,19.24752446,16.93062009,-1.526916003,4.964294661,-5.647053219
1955,349.8762614,15.45855875,13.72116963,1.16678742,6.585989368,-2.635884975
1967,323.2937053,17.48696093,16.94448445,1.827176701,7.199730302,-3.696964602
1982,331.2626534,15.29338764,14.62890607,2.929141672,4.78220338,-5.534011656
1928,322.5365938,15.31845137,15.29259896,2.603851125,6.01889306,-5.752184504
2012,392.1924205,16.65854849,13.42040279,3.35191381,8.773497743,-0.716843475
2004,331.5753383,16.86130092,16.57680239,4.163751968,7.595753383,-2.119484883
1966,339.5925977,14.93504965,14.08551949,2.673673069,11.50520059,-1.052764801
1987,316.7584397,18.44097629,17.41242013,2.329273523,6.710788847,-1.990601521
1973,369.941785,17.74165303,17.84940516,1.797282726,5.854086141,-2.749284488
1931,321.2568991,17.84728812,16.38962948,1.384470449,6.609491381,-2.953434525
1948,316.9557675,16.45353009,15.67702484,0.453222024,8.937819841,-2.640262498
1999,395.1638978,18.38810674,17.5507519,3.395076094,8.952526242,-0.355371331
1998,405.0494952,18.68404617,17.98504414,0.879515643,6.251502859,-1.669626211
1993,341.5168608,16.74051049,16.7981821,2.441265942,6.575439809,-1.925905155
2011,378.2413633,19.61367574,17.74741955,0.338387394,3.183111262,-5.641948287
2013,335.3056477,18.09966617,17.48393373,0.278879907,10.83626892,1.390278553
2004,322.6153658,16.85165358,16.62734578,4.77113197,7.682511278,-1.973091716
2015,340.7151201,19.04735362,18.49812053,-1.705249824,6.995512993,0.865966928
1961,195.5686316,14.6214218,13.75960475,1.01020087,1.923984603,-7.988191774
1932,149.5953655,17.00331624,15.64981497,5.123473447,8.608197847,0.520750349
1930,221.1768194,15.23437786,13.78908052,-1.798296299,3.591523931,-5.417387988
1966,204.4033192,14.63898791,13.83207799,1.836744039,8.295716292,-1.008808763
1938,188.5628229,16.12362855,15.05342037,-2.269201313,1.476407987,-5.555993029
1976,187.3070624,15.45934737,13.55275621,3.617244479,5.144370401,-2.732677636
1970,222.6475623,16.17348972,15.72361989,-0.582474171,2.151213732,-5.331603917
1994,171.4988527,17.58401505,16.59546153,-0.932602077,3.706836806,-4.176459131
1993,187.620778,16.19412856,15.27522734,1.761159542,4.151143405,-3.555752857
2002,210.4126178,18.31544088,17.04325566,2.857313744,6.77412431,-1.829510684
2010,223.5468259,19.17142592,18.90168942,3.090381491,2.548264764,-5.295306021
2006,199.3407744,16.19007467,14.16260521,0.502519364,0.81484166,-6.369008063
2013,194.2617222,17.03508224,16.12152351,-0.557388598,7.707313929,-0.719454116
1991,277.358006,17.92747161,16.61659987,2.394896589,3.506250348,-6.096036417
1969,258.1220947,13.84014611,13.60744699,0.575146899,3.047405534,-6.351987909
1953,299.7632164,18.76292545,16.73670811,-1.617562919,5.104322196,-3.657854223
1973,276.5616817,16.81085786,15.95471423,0.068751568,0.854372878,-7.035706417
1932,232.7485186,16.82905866,15.64116269,4.558134446,7.878187823,-0.132802088
1956,278.3352238,17.05951987,15.6024212,-3.250207941,3.288280932,-8.17586664
1935,345.4926811,14.56185899,14.08356112,2.608262328,1.563050468,-6.744885048
1929,279.651294,14.93904332,13.65873254,1.074501245,5.799468238,-4.065917164
1992,259.9319878,14.01004817,11.61820102,-1.953543186,5.818610614,-3.585859271
2000,264.4035275,15.3923966,14.9528514,0.607949693,4.869814966,-4.320211418
1994,250.9781875,17.42851301,16.12019291,-1.655783575,3.570058793,-4.913698278
2018,269.2230118,18.49149566,18.2423455,-0.503576901,4.0659413,-7.253667917
2014,257.144539,17.19711847,17.43407308,-2.251021627,1.289696725,-7.70406126
2004,241.455875,14.95396793,14.44164572,1.335555546,5.14997339,-3.739425556
2013,289.2179365,16.6638941,15.53758377,-0.785160234,6.534306842,-2.113032414
1945,304.8700741,15.1112289,14.51852768,2.701860463,0.91585012,-7.252472898
1946,262.5683139,16.37337646,14.98615009,0.987741825,0.99524362,-7.699568652
1984,306.2380068,18.29709465,16.06785639,3.173729624,-3.494531519,-10.53693407
1956,278.9729032,16.40841987,15.80397119,-1.686896513,3.974521619,-6.424619382
1928,228.0476693,13.74325961,14.08909697,2.498400444,4.256168455,-6.081381599
1968,264.5846126,16.77797157,15.52884035,-1.052491616,5.025482388,-2.01863037
1992,240.3747652,14.34359157,12.4899785,-0.527914825,6.44925487,-2.241751638
2012,393.7729897,15.64650902,12.56338314,2.957050046,6.921803811,-0.930346033
2007,262.0828482,17.13412497,14.66718149,1.561557145,7.252621936,-1.804963382
1965,165.6341217,14.59466543,13.43022291,0.46045169,0.596915796,-7.724748725
1946,189.4032599,14.52566186,13.3848693,-1.781189416,-1.886049484,-10.40836856
1969,167.8930793,13.11302793,12.25500726,-0.551004802,1.944131253,-7.434630084
1930,224.2681767,14.83617133,12.75049475,-3.621387455,1.527172159,-7.267113448
1982,167.9191414,11.95609857,11.57480133,0.519523222,1.00629678,-8.268015673
1978,184.7952057,14.80890984,12.97067758,-0.75793348,-0.835109947,-9.496072752
1936,310.3378408,13.59870657,11.15594688,-1.439298942,-0.912268445,-9.379017604
1979,167.4971887,14.93375487,13.09854788,-0.372499979,0.108042428,-8.088628316
1997,200.9287963,14.99114244,14.04583664,-5.097043938,0.393546348,-6.791436937
2006,189.7667786,14.69631357,12.80468252,-0.865784011,-1.826931748,-8.732422004
2005,246.3409573,17.16578816,15.04238547,1.036919801,2.90705924,-6.639566786
1951,254.8412194,12.73652195,12.65039735,-5.224836271,-3.701473043,-12.65676532
1937,259.3194742,13.75386117,13.21828595,-4.038891894,2.92369514,-6.102073469
1986,248.3119136,13.38401502,13.84788673,-1.775339537,-4.859698385,-13.59656894
1953,246.1182292,14.88423577,14.51895275,-2.966841911,1.215376035,-5.710556874
1958,249.397525,11.87659299,11.20457828,-1.668842148,3.793104257,-5.729380911
1991,264.5188551,15.63322531,14.78693178,0.03932647,-0.867564865,-8.275877276
1950,263.1044146,13.44710054,12.45720519,-2.173121388,2.71912942,-7.209485299
1979,242.9929239,13.44054945,12.53659997,-1.396728134,-1.670836504,-9.33373467
1948,247.0532157,13.09860041,12.24674899,-3.852180643,1.949851701,-7.384775052
1931,256.4313213,15.80807072,14.63174962,-1.893921076,0.253803645,-7.538808231
2003,251.0571238,12.63642386,10.90064777,-3.154754324,2.458901006,-7.073381573
2000,254.5436326,13.6775744,13.06536983,0.230630618,1.220579591,-6.179748912
1997,257.0178306,13.96934523,13.64366683,-5.858759568,-1.479502352,-7.70573129
1998,246.3592763,14.38250436,14.14837268,-2.581630646,0.968190315,-4.921363364
1995,266.2551193,15.2746412,14.78957673,0.385312134,2.441436806,-4.100946575
2014,248.1503351,15.2915087,14.56677714,-3.065505328,-2.593350155,-10.37300941
2006,247.2293127,13.58453955,12.3844252,-0.820760896,-3.33201311,-9.523575948
1934,338.4916996,18.51443976,16.00812521,-1.86948949,5.560142731,-4.271118546
1952,204.3392388,18.68378957,17.2583499,-4.487911913,2.731417738,-7.316783485
1970,298.9327309,15.77855631,15.18061222,-1.309969842,1.413411017,-6.325093729
1991,225.7948208,17.64738114,16.50098837,2.50456963,3.359900876,-5.519080658
1957,210.3802716,16.41554207,15.69606938,-0.695690288,4.600025476,-2.547546204
1961,214.1150148,14.36252613,13.17008457,0.641354686,1.490598852,-8.708879034
1941,126.6453077,16.76564234,15.34573903,-1.964493783,5.073697588,-2.916629649
1996,208.4548899,16.1011856,15.6276199,-3.413031152,2.399859285,-7.102926313
2002,258.9432019,17.25643026,16.19471943,3.161384592,6.250797669,-2.287730683
2011,254.7602056,16.80962623,15.87895725,-0.516074452,-1.445395318,-8.126395154
1975,237.4612292,16.6015873,16.08523384,1.587109725,3.171985628,-2.784235794
1988,339.5755419,14.92634943,11.32269143,1.430394914,4.381578669,-2.273040367
1958,272.8793539,13.18418879,13.66209973,0.569670465,6.498796655,-2.392839644
1963,238.5461393,14.50605644,14.41343135,0.116280129,2.295571294,-7.755056262
1936,334.7237021,13.61104994,11.98595868,0.547126729,0.29205081,-7.7464922
1989,267.1205868,15.90605383,15.03511225,1.396712772,4.410950568,-5.951153533
1946,263.9008622,15.63884071,14.42643607,0.604702583,-0.345093727,-8.285110433
1941,237.5197315,16.05083801,15.19756095,-1.18513769,6.249400498,-2.381660463
1933,356.2593427,17.13032316,15.28930765,-2.566336051,4.108995555,-5.58030473
2006,259.7223364,15.57179407,13.8632906,0.295186571,-0.329303986,-6.68590541
2013,270.6428617,16.43500757,15.44141835,-0.898935324,6.897587051,-0.372110477
2016,252.5315639,17.07337656,15.91713302,2.800231305,8.692181163,2.265214038
1991,193.9917327,17.95681074,16.34082377,1.491936378,2.170402631,-7.141998322
1948,172.4184614,15.31998687,13.61410822,-2.706918899,4.422937758,-5.813698714
1973,169.1210271,16.34174193,15.44202217,-0.805223371,-0.079937129,-8.458708896
1963,176.6474186,15.99522528,14.56407993,-1.292615054,2.668180306,-8.865196892
1957,211.862964,15.89684973,15.24706771,-1.400715221,3.707942689,-3.98958172
1928,129.2863843,13.56421599,12.76525826,0.30056398,1.561302841,-9.005701559
1929,160.7509047,14.26523723,13.14623781,0.648916526,4.211009068,-4.88050153
1987,212.7612467,17.31394002,15.18956448,-2.510769265,2.961791814,-4.757970953
1926,158.8655763,13.23530423,12.02262441,-2.983326384,-0.01646815,-8.913476892
1993,235.3092073,15.35648088,14.63071344,-0.171929939,2.026442096,-5.493392062
2003,171.7527864,14.03837217,12.63636461,-2.056909996,5.125077633,-6.274321139
1992,173.5417186,14.08588159,11.15547757,-2.817683352,4.557071424,-4.621178567
2001,187.2168837,14.80642367,14.32527131,-2.667012945,-5.109324899,-12.99592755
1994,140.5105033,16.67546809,15.78741302,-2.238134243,2.190991458,-5.85524176
2005,226.1297438,17.56299017,15.97142773,1.547775849,3.509341378,-6.310808612
2004,159.5263237,15.0187058,14.07556654,0.319489689,4.145373811,-4.60784517
2017,140.5525146,15.79409986,13.90207746,2.877312886,0.456302342,-7.272261336
2014,170.0060699,16.68842467,16.97548677,-2.529435253,-0.58210862,-8.722434407
1956,358.3372412,17.10994033,16.65275456,-1.209048035,5.714100966,-5.617381262
1939,351.480923,18.24758978,17.91870719,1.07391903,7.623425414,-3.359366649
1961,349.3239688,15.24724604,14.48155723,1.412737377,3.921903219,-6.700455607
1941,416.2396774,17.45329241,15.97139671,-0.534195556,9.656191835,-0.998231134
1931,332.8519985,18.02376062,16.30737781,0.730319361,5.954095463,-3.75212343
1985,361.1085995,16.65377679,15.36612964,0.201433633,10.35678683,0.12339995
1960,372.2994397,16.4323713,15.6051726,-1.9851937,8.566646426,0.100076603
1929,360.0306287,15.55464551,14.78609861,1.695826813,8.323405388,-2.703660096
1942,353.2755063,17.95433786,17.30660882,1.406782617,9.189776279,-0.6603831
1958,364.4044841,15.80859791,15.5338512,1.110210974,10.13552642,-1.252124236
1975,362.0339118,17.84194389,16.8283119,2.542917895,5.920103574,-1.527389391
1926,357.7614495,14.83815825,13.81061404,-0.615192062,6.145154016,-5.780222995
2003,385.8853158,15.13045645,14.63076659,0.252328249,5.949393016,-3.481218443
1998,372.0060019,18.42468286,17.62897256,0.690799451,5.332769387,-2.166509017
2000,364.9630295,17.14822714,16.69241918,2.822405531,7.95780843,-2.512676639
2011,396.2254055,19.1456397,17.61402755,0.026660213,1.728497294,-6.036728331
1956,345.7400253,16.62718869,16.37515888,-0.816902232,5.816026556,-5.077804781
1953,481.4588636,19.53899876,17.41202664,0.010976934,7.106723986,-1.703127847
1966,358.9255368,14.83461471,13.95772645,2.442695078,10.44013703,-1.124928182
1981,325.0119948,18.5497402,17.31232363,0.231751057,6.876607879,-3.217180008
1959,373.6120376,16.5300324,15.84890679,2.274914053,3.697317962,-7.033883369
1928,333.4126934,14.89673758,14.98224785,3.440269113,6.370609636,-4.797021456
1963,300.9164934,16.34419415,15.80309196,1.041582457,5.636246583,-6.18296006
1977,328.8078188,16.50113748,15.49892407,-4.436712402,4.802152257,-7.072212475
1998,383.9448959,18.21950307,17.62980321,0.637366801,5.462463592,-2.065647642
1999,369.005182,17.58430402,17.4895338,3.112922497,8.379857495,-0.889032585
2017,371.3949391,16.94209856,15.84507235,4.036684748,4.934788621,-4.192775736
2007,388.1677566,17.10625877,15.42210643,2.162686472,8.809832562,-1.009124544
2010,372.5955018,20.14574281,19.7289282,3.592228842,4.601575165,-3.976180185
1927,254.9848533,16.08970635,15.12879877,-0.879862271,5.857639227,-3.27775674
1932,233.5301455,18.23461244,16.75795598,6.655907293,12.11232865,2.428147662
1968,269.3174487,17.55260124,16.43017892,-0.505907976,8.16406419,-0.741696059
1948,247.8548194,16.99983264,15.61023747,0.406630185,8.301460978,-2.747183133
1944,395.9751274,19.30076807,17.03611146,-0.8022514,6.355610729,-4.545031485
1992,238.7595405,15.3074907,14.1364931,0.31103557,8.688062293,-0.914357867
2017,308.8313939,17.4504011,16.32236743,4.122125982,5.918091141,-3.487638927
2010,322.3025824,20.73418294,19.52642882,3.269955136,5.230261831,-3.828537527
1944,214.0689448,17.24898391,15.05442356,-4.126134911,3.019737901,-8.687276039
1984,286.0188934,15.66141336,14.29396875,0.994400067,-6.52277843,-15.22883328
1952,222.2660299,17.4712445,15.96319203,-6.004340297,0.685358152,-9.618388143
1927,297.8239872,12.73518312,11.61225045,-3.84663312,0.286074165,-9.110402167
1926,276.0449014,11.93115105,10.76765301,-3.766575484,-1.163859153,-10.15407587
1947,335.5572068,13.78971645,12.690601,-0.9018547,5.680404542,-5.853015941
1945,262.6987819,13.37444488,11.87784788,0.985424093,-1.290624196,-10.67117159
1992,245.5535133,12.68717854,10.00466994,-3.619489173,3.007849008,-5.705581085
2014,264.9135455,16.17371897,15.3609543,-3.179607828,-1.822437407,-10.12331068
2007,251.2191642,15.43121636,13.65870274,-0.59417235,4.264672032,-5.02982298
1968,299.9353746,14.96650477,13.75931565,-2.254423258,3.006187364,-3.638299888
1979,273.9498621,14.70453634,12.84276413,0.553557054,0.665988275,-6.729638613
1956,311.9204426,16.02493675,14.21155441,-2.866431965,0.914470156,-8.773631636
1991,422.5302788,17.11089493,14.82894102,1.388880627,2.949530253,-5.912656477
1974,380.573741,13.27799085,12.23270863,0.733660433,1.643430335,-5.875723711
1954,390.583132,17.94708768,16.94287194,-0.706330323,8.450700175,-3.771230263
1982,326.8958461,14.91095896,15.06738564,3.189652886,5.596110112,-4.826887904
1938,333.2602912,16.5136439,16.07387787,-1.071752333,5.013217386,-3.899075499
1950,361.8603169,17.19583995,16.61404485,0.470284836,10.78826098,-1.943351486
1974,374.9604627,14.59295528,14.9108088,4.958522036,6.187665716,-2.52911794
1937,363.9187669,17.65155884,16.9574894,-0.932318917,9.918009324,-1.587272579
1968,341.4607615,17.67138753,16.60855847,-0.480953012,8.415267684,-0.948884953
1946,327.2759718,17.5340525,15.9688168,2.141156802,4.008833283,-6.47906823
1951,368.9474426,17.21989904,17.06621485,-1.626328202,4.778963962,-6.657802622
1947,372.7780203,17.79532936,16.32332429,3.399469788,10.81112858,-0.76925507
1999,406.456015,18.17154776,17.65125637,3.388379369,8.742129547,-0.616312173
1998,386.1671779,18.7923897,18.17344498,0.940819886,5.966231952,-1.736841361
2010,373.3722494,20.92429103,19.83787946,3.661084672,5.660241732,-3.953554663
1969,264.9928116,11.72097337,11.34523805,-1.063590484,0.375430124,-7.676775522
1963,302.3039563,14.26824491,13.22334133,-1.958043111,0.113978356,-9.785062255
1975,282.1171082,15.29958595,14.22008003,-0.65277876,0.872260537,-5.612887139
1929,308.8704865,12.18809149,11.2689905,-0.340618474,2.529369484,-5.992723416
1984,301.8994855,14.91363544,13.93295772,0.740847609,-6.890255643,-15.12829404
1972,262.8074004,12.17991699,11.00593681,-1.366235568,2.836120166,-4.149631754
1944,285.8673722,16.37937523,14.5209886,-3.967143107,1.99989523,-8.527965035
1955,230.9585208,13.70698238,12.55461325,0.343695053,3.025970986,-4.441912892
1943,184.2385268,17.68906375,16.7861728,0.485185752,-0.002225485,-8.241711894
1962,159.987316,15.12153456,14.57701205,0.670185535,1.069668757,-6.9417583
1953,232.577565,17.1008777,15.9452086,-1.496371861,3.541268101,-3.766029608
1965,165.2671224,14.87967885,13.95565388,1.309582285,1.159258089,-6.527332197
1954,201.8561899,17.62693212,16.13665205,-0.840920888,4.589692072,-5.365028906
1928,161.6078893,13.0253339,12.5655492,1.249525817,2.428135984,-7.900480392
1961,181.8288324,14.09090316,12.91575738,0.659697834,1.202154907,-8.907289574
1935,186.9054888,13.97589741,13.18395307,2.484738945,0.496985307,-7.195271654
1974,274.8484737,13.90803395,13.0768056,1.632949776,1.313453891,-5.807668404
2001,194.5704354,14.58881812,14.31030057,-1.86101825,-3.888720055,-11.99831527
1992,184.2569168,13.03333591,11.29226575,-1.847229103,4.485849441,-3.947430706
2007,166.7642954,16.00325744,14.25682986,0.822165952,5.165477585,-3.143126351
2016,166.6301477,16.89159091,15.58262573,2.567040928,8.317457985,1.490295521
2004,185.5379062,14.92734057,13.85634047,1.896277684,4.519865175,-3.948699956
2014,177.4732386,16.71105512,16.31465549,-1.949288081,0.541262194,-7.912609814
