year,Loss,tmin6,dpt6,dpt11,tmax12,dpt12,tmin6_2,dpt6_2,dpt11_2,tmax12_2,dpt12_2,tmin6_3,dpt6_3,dpt11_3,tmax12_3,dpt12_3,tmin6_dpt6,tmin6_dpt11,tmin6_tmax12,tmin6_dpt12,dpt6_dpt11,dpt6_tmax12,dpt6_dpt12,dpt11_tmax12,dpt11_dpt12,tmax12_dpt12,tmin6_2_dpt6,dpt6_2_tmin6,tmin6_2_dpt11,dpt11_2_tmin6,tmin6_2_tmax12,tmax12_2_tmin6,tmin6_2_dpt12,dpt12_2_tmin6,dpt6_2_dpt11,dpt11_2_dpt6,dpt6_2_tmax12,tmax12_2_dpt6,dpt6_2_dpt12,dpt12_2_dpt6,dpt11_2_tmax12,tmax12_2_dpt11,dpt11_2_dpt12,dpt12_2_dpt11,tmax12_2_dpt12,dpt12_2_tmax12,tmin6_dpt6_dpt11,tmin6_dpt6_tmax12,tmin6_dpt6_dpt12,tmin6_dpt11_tmax12,tmin6_dpt11_dpt12,tmin6_tmax12_dpt12,dpt6_dpt11_tmax12,dpt6_dpt11_dpt12,dpt6_tmax12_dpt12,dpt11_tmax12_dpt12
2003,193.4515289,13.73723425,12.18698969,-2.319653929,4.617662734,-6.473063674,188.7116049,148.5227177,5.380794353,21.32280913,41.90055333,2592.375523,1810.04483,-12.48158076,98.46154111,-271.2249496,167.4155322,-31.86562942,63.43391468,-88.92199202,-28.26959852,56.27540814,-78.88716026,-10.71137951,15.01526759,-29.8904249,2299.826384,2040.291365,-437.7456159,73.91723249,871.4065456,292.9164239,-1221.542235,575.5977164,-344.5213058,65.5756853,685.8278188,259.860855,-961.3970088,510.6416114,24.84669356,-49.46153798,-34.83022446,-97.19478317,-138.0239012,193.4826236,-388.3460972,773.0684643,-1083.6914,-147.1447295,206.2682482,-410.6117688,-130.5394716,182.9909113,-364.2743002,69.33544158
1996,204.5101716,15.87868679,15.40843545,-4.709429542,1.450325882,-8.134614346,252.1326943,237.4198829,22.17872661,2.103445163,66.17195055,4003.536083,3658.268938,-104.4491503,3.050680961,-538.2832983,244.6657204,-74.77955667,23.02927042,-129.1669934,-72.56494108,22.34725272,-125.34168,-6.830207553,38.30939311,-11.79784172,3884.970343,3769.915958,-1187.401159,352.1690533,365.6745721,33.39994693,-2051.002232,1050.723677,-1118.11221,341.7394772,344.336201,32.41079901,-1931.319185,1019.606228,32.16638123,-9.906026791,-180.4153877,-311.6321388,-17.1107152,95.97089253,-1152.235972,354.8450267,-1990.261279,-108.4547265,608.3028545,-187.3342336,-105.2428122,590.2878107,-181.7862826,55.56110434
2001,199.0146547,14.97571787,14.04463976,-2.800357681,-5.040552384,-13.18641707,224.2721258,197.2519059,7.842003144,25.40716834,173.8815951,3358.636082,2770.331959,-21.96041374,-128.066163,-2292.875233,210.3285626,-41.93736657,-75.48589042,-197.4760617,-39.33001482,-70.79274241,-185.1984774,14.11534959,36.92668433,66.46682599,3149.821213,2953.988892,-628.0421701,117.4396266,-1130.455398,380.490585,-2957.345787,2604.001711,-552.3758898,110.1381091,-994.2585644,356.8345265,-2601.045898,2442.104363,-39.52802764,-71.14915902,-103.4079241,-486.9306605,-335.0295182,-876.4592887,-588.9952058,-1060.172138,-2773.480147,211.3874931,553.0036064,995.3884338,198.245,518.6219787,933.5026268,-186.1308867
2013,203.2085359,15.76677355,14.70534483,-1.644523234,5.071682677,-3.067339876,248.591148,216.2471667,2.704456666,25.72196518,9.408573915,3919.480337,3179.989155,-4.447541821,130.4536452,-28.85929395,231.8558419,-25.92882541,79.96407227,-48.36205321,-24.18328124,74.58084265,-45.1062906,-8.340499996,5.044311691,-15.55657451,3655.618554,3409.520107,-408.8139186,42.64055581,1260.775419,405.5524001,-762.5135412,148.3428543,-355.6234898,39.76996785,1096.737009,378.2503678,-663.3035574,138.3563238,13.71614602,-42.30036935,-8.295487773,-15.4726184,-78.89800948,47.71730134,-381.2923188,1175.899257,-711.1806693,-131.5027747,79.53252013,-245.2769875,-122.6499285,74.17834287,-228.7647927,25.58314822
2015,198.5796884,15.81607976,16.13853118,-4.594802265,2.935551449,-3.404188538,250.148379,260.4521887,21.11220785,8.617462313,11.5884996,3956.366714,4203.31577,-97.00642044,25.29700398,-39.44943752,255.2482964,-72.6717591,46.42891586,-53.84091744,-74.15335963,47.37548861,-54.93860288,-13.48827845,15.6415732,-9.993170598,4037.027414,4119.332591,-1149.382338,333.9123633,734.3234365,136.2944713,-851.5522446,183.284634,-1196.726307,340.7200247,764.5708002,139.0731842,-886.6283557,187.0213622,61.97597236,-39.59553535,-71.86993598,-53.24686422,-29.33546643,34.01863681,-1172.81545,749.2945065,-868.913325,-213.3316878,247.3883694,-158.0527832,-217.6810023,252.4320169,-161.2750953,45.91664289
1969,193.9522916,12.98435659,12.1021098,0.058363701,1.541090759,-6.854285504,168.593516,146.4610617,0.003406322,2.374960729,46.98122976,2189.07833,1772.487851,0.000198806,3.660030034,-322.0227621,157.1381092,0.757815109,20.01007196,-88.99848713,0.706323921,18.65044959,-82.95131579,0.089943761,-0.400041471,-10.56307605,2040.337243,1901.702652,9.8397416,0.044228895,259.8179096,30.83733699,-1155.588093,610.0210402,8.54800965,0.041223678,225.7097888,28.74203552,-1003.885932,568.5720013,0.005249451,0.138611498,-0.023347901,2.741998458,-16.2786589,72.40233906,9.171161658,242.164088,-1077.069464,1.167861862,-5.194281114,-137.1547461,1.088509268,-4.841345813,-127.8355063,-0.616500215
1977,219.2807647,13.71538292,12.62473318,-6.752402438,-1.14807929,-11.71219512,188.1117288,159.3838879,45.59493868,1.318086057,137.1755146,2580.024393,2012.179059,-307.8753751,-1.513267304,-1606.626393,173.1530499,-92.61178509,-15.74634709,-160.637241,-85.24727912,-14.49419471,-147.8633384,7.752293398,79.08545489,13.44652866,2374.860384,2186.011055,-1270.206096,625.3520434,-215.96718,18.07805499,-2203.201272,1881.41471,-1076.224153,575.6239353,-182.985341,16.64048478,-1866.735195,1731.804271,-52.34660484,-8.900247502,-534.0168184,-926.264279,-15.43768108,-157.4883674,-1169.199076,-198.7934307,-2028.002307,106.3256725,1084.687298,184.4242896,97.87063571,998.4327667,169.7588366,-90.79637292
1943,228.4979629,17.63042385,15.67056002,-0.265375342,-0.726051277,-8.909368699,310.831845,245.5664514,0.070424072,0.527150456,79.37685062,5480.097172,3848.163815,-0.018688812,-0.382738262,-707.1976283,276.2786151,-4.678679751,-12.80059174,-157.0759464,-4.158580219,-11.37763011,-139.6147969,0.192676106,2.364326762,6.468658518,4870.909083,4329.44062,-82.48710705,1.241606237,-225.6798579,9.293885976,-2769.31551,1399.44752,-65.16728092,1.103584646,-178.2938355,8.260742866,-2187.842055,1243.879702,-0.051131487,-0.139892732,-0.627434022,-21.06465885,-4.696577776,-57.63166373,-73.31753185,-200.5924412,-2461.468045,3.396961406,41.68408292,114.0451914,3.019342477,37.05032443,101.3675016,-1.716622464
1926,202.6311291,12.20901143,10.95864549,-2.768422166,-0.257948053,-8.988110942,149.0599602,120.0919111,7.664161289,0.066537198,80.7861383,1819.874758,1316.04468,-21.217634,-0.017163141,-726.1147736,133.7942281,-33.79969787,-3.149290726,-109.7359492,-30.3381571,-2.826761267,-98.49752147,0.714109107,24.88288556,2.318465716,1633.495261,1466.203515,-412.6608978,93.5718328,-38.44972648,0.812353411,-1339.767459,986.3188861,-332.4651086,83.98882658,-30.97747463,0.729157565,-1079.39942,885.3066505,-1.976955481,-0.184203054,-68.88633194,-223.650136,-0.598043717,-20.83862707,-370.3989068,-34.51196063,-1202.557366,8.718566254,303.7954343,28.30617444,7.82566855,272.6827217,25.40724388,-6.41849188
1958,238.9028464,12.97177847,12.06803483,-0.57825667,5.751578721,-4.172886881,168.2670366,145.6374647,0.334380776,33.08065778,17.41298492,2182.722722,1757.557997,-0.193357914,190.2660073,-72.66241633,156.5438744,-7.501017417,74.608205,-54.12976419,-6.978421632,69.41025234,-50.35854423,-3.325888757,2.412999671,-24.00068739,2030.652459,1889.176929,-97.30153621,4.337513351,967.8011071,429.1149643,-702.1593095,225.8773828,-84.21583532,4.035318853,837.6453429,399.2185303,-607.7286658,210.1405085,1.923217356,-19.129111,-1.395333154,-10.06917467,-138.0418429,100.1521535,-90.52253946,900.3744167,-653.2398796,-43.14269216,31.30089717,-311.3315998,-40.13694136,29.12016408,-289.6411314,13.87855756
1946,223.4548199,14.73545307,13.12426876,-1.030262801,-1.947949828,-9.920950076,217.1335771,172.2464305,1.06144144,3.794508533,98.42525041,3199.561634,2260.608447,-1.093563632,-7.391512245,-976.4719955,193.3920463,-15.18138916,-28.70392327,-146.1896942,-13.5214459,-25.56541708,-130.2052152,2.006900247,10.22118582,19.325513,2849.719422,2538.129193,-223.7046474,15.64082052,-422.9653141,55.9138024,-2154.171378,1450.340658,-177.45909,13.93064273,-335.5274047,49.8001498,-1708.848238,1291.759439,-2.067634671,-3.909340991,-10.53050754,-101.4038742,-37.64512972,-191.7274496,-199.2446314,-376.7180035,-1918.632837,29.5725844,150.6138039,284.7701897,26.33909822,134.1455897,253.6332265,-19.91035716
1996,247.1367276,15.39530591,15.15932497,-4.274990125,1.120970084,-8.358422963,237.015444,229.8051336,18.27554057,1.25657393,69.86323443,3648.925266,3483.690701,-78.12775544,1.408581784,-583.946463,233.3824453,-65.81478072,17.25767736,-128.6804784,-64.80596455,16.99314979,-126.70805,-4.79213604,35.73217563,-9.369542093,3592.994139,3537.920331,-1013.238683,281.3575377,265.6872222,19.34534005,-1981.07533,1075.565866,-982.4146768,277.0448585,257.60468,19.04881255,-1920.808506,1059.079474,20.48633425,-5.371841141,-152.7546979,-298.6646373,-10.50297639,78.31459579,-997.707649,261.6147394,-1950.70919,-73.77640029,550.1077745,-144.2469667,-72.64554754,541.6756623,-142.0359334,40.05469992
1993,258.9026588,14.58071449,13.72905522,0.070940612,1.747246741,-5.395158742,212.5972352,188.4869573,0.00503257,3.052871174,29.10773785,3099.819588,2587.747846,0.000357014,5.33411921,-157.0408663,200.1794345,1.03436481,25.47610588,-78.66526927,0.97394758,23.988047,-74.0704323,0.123950753,-0.382735863,-9.426673529,2918.759182,2748.27451,15.08177798,0.073378473,371.4598263,44.51304298,-1146.995832,424.4116152,13.37138011,0.069092437,329.3332219,41.91303694,-1016.917055,399.6217404,0.008793142,0.21657255,-0.027151516,2.064920738,-16.4707246,50.8584001,14.2008516,349.7628645,-1079.999826,1.807290544,-5.580562349,-137.4476354,1.701726736,-5.254601802,-129.4193214,-0.66873399
2001,236.4196319,14.39296323,13.43059373,-2.259656702,-4.934893536,-12.63287361,207.1573907,180.3808479,5.106048412,24.35317421,159.5894957,2981.608708,2422.621885,-11.53791652,-120.180322,-2016.073928,193.3060418,-32.52315584,-71.02774123,-181.8244854,-30.34853114,-66.27855018,-169.6669931,11.15116525,28.54595752,62.34188633,2782.246752,2596.214912,-468.1045863,73.49116708,-1022.299668,350.5143411,-2616.993134,2296.965744,-407.5987919,68.57726179,-890.1602804,327.0775889,-2278.728453,2143.38168,-25.19780531,-55.02981334,-64.50406425,-360.6174735,-307.6505719,-787.5571706,-436.8052929,-953.944736,-2442.010794,160.4983115,410.8609172,897.2844779,149.7667701,383.3891581,837.2885475,-140.8712613
2015,260.5314608,15.45618685,15.0692283,-4.467040296,3.21888177,-3.141832535,238.8937118,227.0816416,19.95444901,10.36119985,9.871111679,3692.385846,3421.945101,-89.13732779,33.3514773,-31.01337983,232.9128083,-69.04340946,49.75163807,-48.5607507,-67.31485005,48.50606427,-47.34499176,-14.37887457,14.03469254,-10.11318747,3599.943883,3509.816282,-1067.147837,308.4196922,768.9706139,160.1446408,-750.5640363,152.5697465,-1014.382844,300.6981477,730.9489565,156.135286,-713.4524898,148.7500355,64.23101213,-46.28389724,-62.69353711,-44.09465364,-32.55315479,31.77394143,-1040.4309,749.7187925,-731.7730389,-222.2425721,216.9228302,-156.3113152,-216.6785437,211.491986,-152.3979309,45.17601596
2004,214.5254332,15.00611149,13.27270156,0.983511401,3.895545208,-4.722375799,225.183382,176.1646066,0.967294676,15.17527247,22.30083319,3379.126937,2338.180248,0.951345341,59.11595993,-105.312915,199.1716393,14.75868173,58.4569857,-70.86449774,13.0538533,51.70440894,-62.67868462,3.831313124,-4.644510438,-18.39622841,2988.791825,2643.545727,221.4704235,14.51533175,877.2120448,227.7218305,-1063.400554,334.6487891,173.259899,12.83861355,686.257189,201.4168625,-831.9154748,295.9923034,3.768140138,14.92505348,-4.567928967,21.93312369,-71.66333944,86.87390386,195.887578,775.882125,-940.5633294,57.49311189,-69.69604144,-276.0558546,50.85187566,-61.64520091,-244.1676495,-18.09290038
2013,239.5986208,15.30558664,14.19255726,-1.488344004,5.807397159,-1.786670048,234.2609825,201.4286817,2.215167875,33.72586176,3.19218986,3585.501765,2858.788099,-3.296931824,195.8594738,-5.70339001,217.2254149,-22.77997811,88.88562039,-27.34603322,-21.12340751,82.42181673,-25.35741696,-8.643404741,2.659179653,-10.37590256,3324.762409,3082.98414,-348.6609287,33.90444384,1360.446564,516.1940993,-418.5470808,48.85833849,-299.7951706,31.43889691,1169.776354,478.6562243,-359.8865923,45.30533738,12.86435962,-50.19568414,-3.957774093,-4.751076638,-60.25698705,18.53831432,-323.3061438,1261.514257,-388.1101424,-132.2923802,40.70030458,-158.8092756,-122.6720167,37.7405595,-147.2605912,15.44291236
2008,210.8030972,16.0751654,14.08572135,-2.454498527,0.52358143,-5.990192026,258.4109428,198.4075461,6.024563021,0.274137514,35.8824005,4153.998648,2794.713409,-14.78728106,0.143533311,-214.9424694,226.4303006,-39.45646981,8.416658086,-96.29332762,-34.57338232,7.375022126,-84.37617574,-1.285129848,14.70291751,-3.136353305,3639.904535,3189.434121,-634.2692785,96.84584706,135.2991709,4.406805875,-1547.931169,576.8155232,-486.9910297,84.86031601,103.8825067,3.861424629,-1188.4993,505.429495,3.15434932,-0.672870123,-36.08828937,-88.0732992,-1.642136348,18.78735856,-555.7728395,118.5547005,-1356.360981,-20.65867488,236.3518308,-50.41739815,-18.10198095,207.1011991,-44.17779873,7.69817457
1973,361.1999681,17.52220528,17.67216384,1.700802981,4.41702128,-3.21514435,307.0276778,312.3053749,2.892730782,19.51007699,10.33715319,5379.801997,5519.111753,4.919965138,86.17642524,-33.23543969,309.6552826,29.80181898,77.39595359,-56.33641931,30.05686895,78.05832376,-56.81855774,7.512482962,-5.468327097,-14.20136101,5425.843427,5472.278888,522.1935899,50.68702257,1356.147787,341.859574,-987.1383038,181.1297203,531.1699127,51.12081233,1379.459487,344.7852771,-1004.106862,182.6798649,12.77725342,33.18279711,-9.30054703,17.58146097,-62.72771381,45.65942563,526.6626278,1367.753973,-995.5864323,131.6352686,-95.81714993,-248.8391629,132.7618298,-96.6371724,-250.9687786,-24.15371715
1984,349.1898437,18.94862215,16.35761795,3.011641657,-1.382036727,-8.852240882,359.0502812,267.5716652,9.06998547,1.910025514,78.36216863,6803.50811,4376.835074,27.31554607,-2.639725409,-693.6807927,309.9543218,57.0664598,-26.18769172,-167.7377676,49.26328364,-22.60682877,-144.8015744,-4.162199377,-26.6597774,12.23412201,5873.207327,5070.11438,1081.330784,171.8637275,-496.2206754,36.19235175,-3178.399578,1484.855124,805.829973,148.3633572,-369.7938683,31.24346764,-2368.608833,1281.818417,-12.53505303,5.752312403,-80.28969618,235.9987714,-16.90800594,-108.299395,933.4713474,-428.3682564,-2743.790319,-78.8679433,-505.1660484,231.8197553,-68.08366727,-436.0904534,200.1210939,36.84479149
1939,359.0447819,18.46703503,17.71289863,1.246225357,7.073058398,-3.420903043,341.0313827,313.746778,1.55307764,50.0281551,11.70257763,6297.83849,5557.364875,1.935484736,353.8520626,-40.03338341,327.1047195,23.01408732,130.6184172,-63.17393631,22.07426342,125.2843664,-60.59410883,8.814624726,-4.263216115,-24.19624699,6040.654312,5793.972739,425.0019566,28.68073918,2412.134885,923.8716926,-1166.635295,216.1119109,390.9991904,27.50950681,2219.149283,886.1436402,-1073.297307,207.2865712,10.98500885,62.34635545,-5.312928024,14.58404898,-171.141468,82.77301496,407.6461958,2313.630783,-1118.99353,162.7799836,-78.72896132,-446.8329408,156.1325543,-75.5139149,-428.5856703,-30.15397655
1925,307.830761,18.62832875,16.76283191,0.98444347,4.745607534,-6.098279149,347.0146318,280.9925338,0.969128946,22.52079087,37.18900858,6464.302641,4710.230613,0.954052662,106.8748348,-226.7889556,312.2635436,18.33853659,88.40273724,-113.6007488,16.50206042,79.54982143,-102.2244283,4.671782348,-6.003411087,-28.94003948,5816.947945,5234.421295,341.6162883,18.05325259,1646.795251,419.5246959,-2116.192094,692.7690776,276.621265,16.24534562,1333.480285,377.5122319,-1713.57091,623.3931,4.599105626,22.17044551,-5.910018842,36.61047665,-137.3380694,176.4844393,307.4058064,1481.880225,-1904.270257,87.0274974,-111.8335153,-539.1045692,78.31230224,-100.634171,-485.1170173,-28.48983288
1947,364.9596594,17.08184438,15.83911422,3.171315111,9.819935,-1.347374384,291.7894073,250.8775392,10.05723953,96.43112341,1.81541773,4984.301246,3973.677997,31.89467571,946.9473639,-2.446047346,270.5612841,54.1719112,167.7426015,-23.01563954,50.23082226,155.5390721,-21.34121676,31.14210826,-4.272948744,-13.23112887,4621.685749,4285.451081,925.3561566,171.7962006,2865.353013,1647.221443,-393.1495729,31.01068315,795.611731,159.2977657,2463.601128,1527.383578,-338.0259697,28.75460878,98.76143851,305.8134789,-13.55086692,5.757261681,-129.9288255,17.82728411,858.0350888,2656.894223,-364.5473435,531.9646468,-72.98984547,-226.0120843,493.2634096,-67.6797232,-209.5693614,-41.96007893
1990,369.016913,17.29386729,16.35453631,0.435274932,-1.209194433,-10.8344168,299.0778457,267.4708581,0.189464267,1.462151176,117.3845874,5172.212572,4374.361861,0.082469046,-1.768025062,-1271.793545,282.8331805,7.527586909,-20.91164804,-187.3689662,7.118719684,-19.77581426,-177.191863,-0.526332025,-4.715950037,13.10091647,4891.279488,4625.605522,130.181089,3.276569881,-361.643266,25.28624839,-3240.334036,2030.033475,116.4233596,3.098600228,-323.4242725,23.91280451,-2897.890758,1919.770497,-0.229099136,0.636437754,-2.052734832,51.0945683,-15.84155527,-141.9407895,123.1101935,-342.0003073,-3064.332563,-9.102316183,-81.55701406,226.5655108,-8.60791621,-77.12717613,214.2594142,5.70250053
1991,399.8813281,18.75872667,17.63998618,3.856105084,7.416236214,-2.106348513,351.8898261,311.1691124,14.86954642,55.00055958,4.436704058,6601.005064,5489.018841,57.33853356,407.8971417,-9.345244994,330.9036791,72.33562127,139.119148,-39.51241601,68.02164039,130.8223043,-37.15595865,28.59778617,-8.12230121,-15.62117812,6207.331669,5837.136326,1356.924148,278.933757,2609.698071,1031.740464,-741.2026119,83.22691871,1199.900796,262.2985934,2307.70364,970.2091107,-655.4305971,78.26339826,110.2760687,212.0879374,-31.32044699,17.10839708,-115.8503469,32.9036453,1275.999359,2454.059848,-696.9984724,536.458054,-152.3640283,-293.0334105,504.4645528,-143.2772811,-275.5573661,-60.23690437
1958,380.0232152,15.29100222,15.20449738,1.75273815,9.120279681,-0.835641463,233.8147489,231.1767407,3.072091023,83.17950147,0.698296655,3575.261844,3514.926149,5.384571138,758.6203171,-0.583525638,232.4920032,26.80112295,139.4582168,-12.77779546,26.64950262,138.6692686,-12.70550844,15.98546214,-1.464660672,-7.621283856,3555.035737,3534.924055,409.8160304,46.97535066,2132.455903,1271.897942,-195.3852988,10.6776557,405.1922929,46.70959993,2108.396531,1264.702512,-193.1808698,10.61724966,28.01832934,145.7918855,-2.567166637,1.223931187,-69.50824029,6.368660791,407.4976037,2120.392093,-194.2799577,244.433737,-22.39612959,-116.5370683,243.0509173,-22.26942936,-115.8777904,-13.35811497
1998,364.3147748,18.32897679,17.78919935,0.509551879,5.371111847,-2.072940185,335.95139,316.4556133,0.259643117,28.84884247,4.297081011,6157.645228,5629.49199,0.132301638,154.9503595,-8.907591906,326.0578218,9.339564553,98.44698435,-37.99487253,9.064519944,95.54777934,-36.87594618,2.736860131,-1.056270565,-11.13399359,5976.306247,5800.307591,171.1846619,4.758992663,1804.432491,528.7697639,-696.4071366,78.7610981,161.2505523,4.618843166,1699.718494,513.1978095,-655.9935577,76.44163071,1.394572221,14.69998187,-0.538224651,2.189585701,-59.80192485,23.08010272,166.1433756,1751.293029,-675.8983615,50.16384581,-19.36035867,-204.07471,48.68655046,-18.79020765,-198.0648314,-5.673347347
2002,389.7114385,18.43656281,16.85171049,3.647106321,8.065389252,-0.361314058,339.9068481,283.9801463,13.30138452,65.05050379,0.130547848,6266.713953,4785.55121,48.51156355,524.6576341,-0.047168773,310.6876188,67.24010475,148.6980555,-6.661389317,61.45997984,135.9156046,-6.088759895,29.41533212,-1.317750784,-2.914138517,5728.011797,5235.617804,1239.676414,245.2318111,2741.481039,1199.307699,-122.8131225,2.406853604,1035.705787,224.151081,2290.41042,1096.212257,-102.606019,2.199954544,107.2808437,237.2461036,-4.805977212,0.476121883,-23.50366148,1.052919212,1133.110778,2505.816581,-112.2558042,542.3176182,-24.29479508,-53.7266978,495.6986608,-22.2063547,-49.10821861,-10.62817301
1942,181.3875724,15.3688802,13.92212843,-0.800152249,4.920041923,-3.661946094,236.2024787,193.82566,0.640243622,24.20681252,13.40984919,3630.167598,2698.465731,-0.512292374,119.0985324,-49.10614487,213.967524,-12.29744406,75.6155349,-56.28001082,-11.13982238,68.49745553,-50.98208382,-3.936782611,2.930114403,-18.0169283,3288.441243,2978.883349,-188.9979446,9.839827525,1162.126097,372.0316018,-864.9607441,206.0943658,-155.0900378,8.91355393,953.630373,337.0103528,-709.7791185,186.6936427,3.150025461,-19.36913549,-2.34453763,-10.72992099,-88.64404257,65.97702022,-171.2065956,1052.729188,-783.5375386,-60.50394033,45.03257724,-276.9000127,-54.80839311,40.79342904,-250.8339897,14.4162857
1970,327.2086935,14.74565512,13.98831917,-2.312102454,-0.242099253,-7.691361362,217.434345,195.6730731,5.34581776,0.058612048,59.15703959,3206.211864,2737.1374,-12.36007836,-0.014189933,-454.9981686,206.2669302,-34.0934654,-3.569912095,-113.4141621,-32.34242708,-3.386561626,-107.5892176,0.559758278,17.78321548,1.862072843,3041.541016,2885.327653,-502.7304828,78.82758504,-52.64069257,0.864273053,-1672.36612,872.309304,-452.4161927,74.77900504,-47.3723049,0.819884041,-1504.992314,827.5075508,-1.294218488,-0.135517061,-41.11661617,-136.7771364,-0.450806445,-14.32187511,-476.9102756,-49.93706978,-1586.473497,8.254002517,262.2251625,27.45748395,7.830077447,248.757294,26.04726923,-4.30530319
1980,238.1112261,13.10943636,12.55007566,-1.667659802,3.886856459,-6.126148882,171.8573216,157.504399,2.781089215,15.10765313,37.52970012,2252.952621,1976.692125,-4.637910689,58.72127916,-229.9125305,164.5244181,-21.86208004,50.95449739,-80.31035889,-20.92925669,48.78034264,-76.88363196,-6.481954273,10.21633223,-23.81146135,2156.822389,2064.793895,-286.599547,36.45851207,667.9847407,198.0528173,-1052.823539,491.9932153,-262.6637549,34.90288006,612.1969907,189.6021899,-964.8953981,471.000576,10.80969458,-25.19442583,-17.03736658,-62.58677227,-92.55173235,145.8725573,-274.3707586,639.4827973,-1007.90108,-84.97476702,133.9303572,-312.1548372,-81.34901654,128.2157425,-298.8356415,39.70941692
1964,239.565664,14.84259367,13.48415483,0.810508318,-5.126998826,-14.15551186,220.3025868,181.8224315,0.656923734,26.28611696,200.378516,3269.861779,2451.721818,0.532442151,-134.7688908,-2836.460459,200.1398311,12.03004563,-76.09796031,-210.1045107,10.92901966,-69.13324599,-190.8751136,-4.155475197,-11.47316011,72.57529268,2970.594189,2698.71647,178.5570791,9.750452056,-1129.491104,390.1541532,-3118.495879,2974.136892,147.3685932,8.858061343,-932.2033928,354.446071,-2573.789585,2701.934934,-3.368047214,21.30511646,-9.299091708,162.408454,-372.0934404,-1027.340416,162.2149979,-1026.116679,-2833.081752,-61.67802984,-170.2914536,1077.205579,-56.03307095,-154.7058673,978.6164833,58.82287842
1987,277.1038562,15.72964583,14.04399981,-3.851181931,1.653244605,-5.6314928,247.421758,197.2339307,14.83160227,2.733217724,31.71371115,3891.856625,2769.953287,-57.11919866,4.518677456,-178.595536,220.9071431,-60.57772782,26.00495211,-88.58138725,-54.08599832,23.21816692,-79.08868383,-6.36694575,21.68790332,-9.310235089,3474.791124,3102.419877,-952.866204,233.2958508,409.0486866,42.99254678,-1393.353849,498.8454445,-759.5837503,208.2950195,326.0759319,38.3853092,-1110.721461,445.3873535,24.52026643,-10.52611871,-83.52406138,-122.1352714,-15.39209593,52.43052187,-850.7535982,365.2135426,-1244.036986,-100.1498017,341.143038,-146.4467006,-89.41738493,304.5849101,-130.7529398,35.85540915
1953,276.654765,15.8592637,14.66381549,-2.723964638,1.999539473,-5.286418278,251.5162451,215.0274847,7.419983351,3.998158102,27.94621821,3988.862457,3153.123361,-20.21177227,7.994474943,-147.7353987,232.5573167,-43.20007351,31.71122378,-83.8387015,-39.94371486,29.32087789,-77.51906222,-5.446674816,14.40001645,-10.57040201,3688.187811,3410.177583,-685.1213578,117.6754726,502.9166602,63.40784366,-1329.620075,443.206444,-585.7272646,108.8052668,429.9559433,58.62825271,-1136.725225,409.7981874,14.8365496,-10.89084129,-39.22513561,-76.12451017,-21.13593607,55.87956641,-633.4779071,465.0075344,-1229.39525,-86.38025221,228.3736582,-167.638793,-79.86903453,211.1591843,-155.0024248,28.7934013
1991,310.927506,16.42177029,14.74833527,0.421444606,0.627501739,-7.681424942,269.6745394,217.5133932,0.177615556,0.393758433,59.00428915,4428.533338,3207.960448,0.074855118,0.247084101,-453.2370184,242.1937739,6.920866509,10.30468942,-126.1425959,6.215606347,9.254606032,-113.2882304,0.264457223,-3.237295109,-4.820107511,3977.25052,3571.954977,113.65288,2.916761859,169.2212425,6.466210531,-2071.484733,968.9548823,91.6698463,2.619533768,136.4900325,5.807281381,-1670.812804,870.2150386,0.11145407,0.165947368,-1.364340562,24.86703939,-3.024625847,37.02529406,102.0712596,151.9770144,-1860.393296,4.342855771,-53.16211663,-79.15469831,3.900303793,-47.74471363,-71.08856161,-2.031408311
1955,320.0193607,13.12806804,11.68656888,-0.823787453,1.76893058,-6.000318618,172.3461705,136.5758922,0.678625768,3.129115396,36.00382352,2262.572254,1596.103571,-0.559043393,5.535187912,-216.0344126,153.4220714,-10.81473774,23.22264101,-78.7725911,-9.627248814,20.67272906,-70.12313683,-1.457222817,4.942987192,-10.61414709,2014.135393,1792.977606,-141.9766129,8.909045258,304.8684114,41.07923983,-1034.131936,472.6606449,-112.5095064,7.930806782,241.5932722,36.56862261,-819.4988687,420.7611635,1.200441873,-2.577726003,-4.07197083,-29.65949808,-18.77568937,63.6882644,-126.3871775,271.3929938,-920.5813117,-19.1305203,64.8918722,-139.3432452,-17.02993483,57.7665603,-124.0429611,8.7438012
1983,318.9946156,14.7398955,12.63444938,-1.119326082,5.40618622,-3.025415486,217.2645195,159.6293111,1.252890877,29.22684944,9.153138863,3202.456313,2016.82845,-1.402393436,158.0057907,-27.69204806,186.2304636,-16.49874948,79.68661995,-44.59430812,-14.14206871,68.30418612,-38.2244588,-6.051285238,3.386426461,-16.35595951,2745.017572,2352.919364,-243.1898432,18.4674806,1174.572451,430.8007067,-657.3154417,134.9163104,-178.6772512,15.82958636,862.9857817,369.2651497,-482.9449897,115.6448696,6.773361393,-32.71437486,-3.790515461,-10.24534706,-88.42336291,49.48357319,-208.452615,1006.796566,-563.4245284,-89.19531206,49.91557217,-241.085134,-76.454657,42.78563369,-206.6485424,18.30765207
