year,Loss,pcpn1,pcpn2,pcpn3,pcpn4,pcpn5,pcpn6,pcpn7,pcpn8,pcpn9,pcpn10,pcpn11,pcpn12,dpt1,dpt2,dpt3,dpt4,dpt5,dpt6,dpt7,dpt8,dpt9,dpt10,dpt11,dpt12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,vpdmax1,vpdmax2,vpdmax3,vpdmax4,vpdmax5,vpdmax6,vpdmax7,vpdmax8,vpdmax9,vpdmax10,vpdmax11,vpdmax12,vpdmin1,vpdmin2,vpdmin3,vpdmin4,vpdmin5,vpdmin6,vpdmin7,vpdmin8,vpdmin9,vpdmin10,vpdmin11,vpdmin12
1987,277.1038562,22.93768909,0.059271984,50.99227127,38.49306502,139.794626,68.50537866,81.57016694,307.9706561,52.93947958,17.83989602,26.61281112,20.68285786,-8.698432147,-5.881096977,-2.619904559,1.280185908,8.743306973,14.04399981,18.22319414,16.22050397,11.10314781,-0.184938147,-3.851181931,-5.6314928,-1.047376689,5.403277419,9.925984517,17.57642298,24.7890551,28.76414883,30.28687243,26.92845813,23.43531278,13.77155063,5.602146846,1.653244605,-9.02094912,-5.38158934,-1.042957438,3.251547019,10.76592364,15.72964583,18.17952147,16.02831716,10.47233737,0.542264405,-4.104957476,-5.810291719,1.674874505,4.303813709,7.145815801,12.99836876,18.21629094,21.88100659,19.67946738,15.38601607,13.9254034,9.132676126,3.731255535,2.101723135,0.285995759,0.434031113,0.710414106,1.290702382,2.112638241,2.316115913,1.307287629,0.754680243,0.564150732,0.775289679,0.375817547,0.215614241
1953,276.654765,32.43094451,45.05404908,67.33443771,62.54867552,84.09572696,97.04774563,127.9088921,35.77070356,67.16102454,21.59786303,81.50004413,56.23313735,-6.883568329,-6.88219451,-2.957941612,-0.580408963,7.962546245,14.66381549,16.13274063,14.33424314,8.161680459,4.22354579,-2.723964638,-5.286418278,0.667018087,4.025932411,8.144124095,13.3012562,22.6601925,29.82697544,30.11238417,30.04129417,26.32921224,22.00190964,11.38245506,1.999539473,-7.50009974,-6.248463449,-2.569525249,1.830877413,9.011905982,15.8592637,17.16763154,15.39059849,10.44042111,5.893588811,-1.212444969,-4.795402822,1.7824481,3.423881051,5.356881849,8.412235562,14.32125313,22.3689214,22.66766744,24.95348913,23.43253148,18.09496378,8.054404112,2.111265534,0.285049546,0.485156309,0.486069054,1.088719534,1.571139744,2.264423268,1.647159969,1.795860925,2.343915785,1.629249703,0.854517514,0.327667018
1991,310.927506,26.34773282,11.72697021,118.0575885,74.77255526,113.0375143,64.16435624,18.15677272,51.03851479,97.42509725,138.9528736,92.85268922,60.95385599,-11.6025599,-6.606024317,-1.619626068,3.480268987,12.19370991,14.74833527,15.51280525,15.00787551,9.407148585,4.050673889,0.421444606,-7.681424942,-3.710689934,2.104123966,8.874406194,17.28220249,24.36576427,28.86266674,29.62739801,28.85983355,23.9347678,17.19785902,11.78941543,0.627501739,-13.42072841,-6.602960638,-1.397077811,4.854547676,13.03982979,16.42177029,16.85974772,15.98348248,10.35392295,4.245261685,-0.021047997,-8.549270577,1.282397176,2.640052822,5.040885464,11.13235594,14.53896535,21.14720474,22.531188,21.68113633,17.13196397,10.30241518,6.489355372,2.155372039,0.177951424,0.390115577,0.545380684,1.124495114,1.34923379,2.171803932,1.825713628,1.589290776,1.199144112,0.702759394,0.640011537,0.289961841
1955,320.0193607,35.97637841,51.7714115,45.93546415,107.0016369,81.16419953,116.1941717,48.64847827,93.6517435,60.99647317,119.8572054,40.58232212,56.66082231,-9.671272767,-8.06853796,-4.523565513,4.628289414,8.05164909,11.68656888,19.11421362,16.25710859,9.486034496,4.970787111,-0.823787453,-6.000318618,-0.891862642,1.172919011,8.149605864,20.45861375,24.33723471,25.27668191,32.69254683,31.35208675,25.98266617,18.92717295,9.844188399,1.76893058,-9.586234514,-8.65055706,-4.041000832,6.342435212,10.12852047,13.12806804,19.72455579,17.72893821,11.41108529,5.883491433,-0.666270457,-5.438067494,2.160234533,2.419081442,5.872704041,14.82193589,19.19340763,18.36179503,26.60174567,27.18842397,21.52224242,12.3263262,5.711745036,2.228791237,0.449052206,0.415073632,0.685092071,1.411466095,2.294298368,2.004417379,1.817583343,2.419851896,2.238747078,1.170723676,0.371103122,0.372375
1983,318.9946156,9.386947934,27.70472522,80.18895308,110.4661528,103.9740091,64.66583923,89.42434825,81.42740847,115.2682159,57.88886231,106.8138074,121.8356037,-8.274330727,-5.348070827,-2.433682825,-0.563623793,5.862834988,12.63444938,17.82156833,17.4430477,10.68782603,4.723785543,-1.119326082,-3.025415486,-0.0211415,2.962076318,7.847765077,11.72807901,19.05749288,27.84726506,31.62217945,31.36109825,24.39104351,17.70959328,8.067409218,5.40618622,-8.301893024,-5.981254148,-2.156386807,1.560627377,7.404009669,14.7398955,18.13613657,17.66559667,10.22788451,5.238446036,-1.547456182,-3.276409413,2.121137344,2.659530508,5.141457724,7.716116711,11.28111384,21.52497079,23.32871985,23.71538705,16.78224657,11.11767275,3.838412552,2.624454793,0.297884641,0.280456861,0.356883177,1.055293562,1.362266433,2.79818093,1.752457166,1.635458692,1.050283801,0.870774117,0.402446998,0.423107904
1965,221.8011848,97.53034395,28.66292348,66.74895242,138.8261235,83.24969567,49.62436611,108.436971,220.5947765,171.3195512,39.01425563,63.39293053,33.93407035,-10.17942809,-10.6407949,-6.672674407,2.521105414,9.855355979,12.29462817,15.52460166,15.42888115,12.23753519,4.668550894,0.366028313,-8.35670201,-1.221864665,0.296590952,1.559559811,14.20900138,25.17151029,27.90955764,29.19032575,26.6517112,22.52413696,17.67589257,11.63938012,-0.80438728,-11.24301988,-10.72834869,-7.059539997,2.768251406,11.1058221,13.81528587,15.63739136,14.8676579,11.30592895,4.99425431,-0.303169659,-9.616245806,2.220828514,2.908099747,2.569522597,8.022731267,18.58781908,21.91084813,21.49968525,16.2694377,11.93014135,10.77538282,6.88714159,1.598824643,0.415895149,0.569982226,0.490265102,0.711942938,1.538398121,1.973016151,0.891250342,0.43001633,0.335272416,0.799627555,0.525735144,0.303701491
1999,267.7981238,85.1598571,28.18655144,30.73003567,153.3992986,101.2832223,155.7736392,77.83999346,77.92731324,123.201378,20.00730706,44.39604311,32.0995584,-10.86422767,-4.285828898,-5.779442559,3.996647516,8.384891135,14.47751131,18.69804401,15.06636086,8.614222692,2.483573534,0.060283261,-4.706420954,-3.337606638,4.753584393,6.85461747,15.87245576,22.8781414,26.78601057,30.20475893,26.20831154,23.92367455,17.91754249,10.56322216,5.515927595,-12.35663658,-4.103812604,-5.141632005,4.677501813,10.5346947,15.53577851,18.87533724,14.31357924,8.476837095,2.988151969,0.69517521,-4.948780862,1.45508654,3.553319824,6.049320641,9.008451555,16.42566144,17.21393758,18.88063901,15.08776858,18.34985125,12.6344421,5.849559901,3.966520135,0.165515276,0.278109601,0.441391123,0.778838623,1.776288861,1.455998682,1.279964787,0.568694826,0.783084517,1.015541129,0.72823521,0.388532728
2002,246.890597,28.20140094,38.75630734,46.1127573,106.9175528,120.4785206,160.6466342,55.70895316,100.9229367,27.69723107,69.20705431,54.13386019,25.81803083,-6.650383252,-5.690542894,-5.555577685,2.482827559,5.395054925,13.95937839,17.18487047,16.41041275,11.34664364,2.843377765,2.446086895,-3.780255352,3.186742982,3.499299565,6.333523139,14.78605133,18.64806272,27.65634125,30.22309459,28.22088749,26.5616968,14.73977673,14.6750456,4.366189464,-6.582180154,-6.195845429,-5.348716887,3.706204628,7.290936805,15.85341199,18.22458101,16.08508414,11.57712959,3.768328017,2.648150885,-4.403863689,3.947977867,3.296127263,5.030109386,10.98685458,12.56705955,21.39458796,22.06536902,18.22791848,21.34899818,9.426927927,8.535649299,3.22515014,0.426338539,0.414621817,0.488803635,0.987766148,1.306846702,1.995086961,1.587619346,0.768954264,0.97568183,0.659085031,0.717101855,0.302667086
2008,239.5478568,50.19141045,102.1825173,39.55971382,115.1933315,136.16656,107.8914103,159.2681879,58.84981475,261.8552575,55.90884548,22.69426347,77.19544124,-10.08594178,-10.70158834,-4.852933913,2.528136056,5.043026211,13.78497451,16.03936603,14.83561778,12.20388402,3.281961713,-3.536646236,-7.30318653,-1.079670735,-2.960536719,5.051642829,15.26838404,19.96738269,27.08711661,28.11847187,26.8097904,23.90246199,16.30926608,8.793485064,-0.723358376,-11.96209783,-12.17303722,-4.324196466,3.708003348,6.857926255,15.49478332,16.24736689,14.44903367,11.79399756,4.051110762,-2.456630409,-8.639552895,1.78395483,1.418032491,4.114431135,10.09231867,14.5046725,19.61261779,18.24829344,16.73873779,14.80990009,10.90028063,6.396627005,1.468677336,0.275814112,0.23895019,0.464143455,0.89452092,1.382163608,1.594749478,1.200656736,0.946893514,0.693182616,0.864878684,0.75184736,0.227653345
2015,260.53825,29.74630056,36.70129071,19.40167095,79.13112959,149.4474776,268.4565897,108.7219233,69.82762306,109.9943406,45.34621901,39.77627131,19.02372816,-10.41053733,-15.07273355,-5.441735959,0.560050927,9.336054058,14.36901142,16.29118751,14.87858174,13.65363692,4.565011376,-5.307962136,-4.161458241,-2.561488534,-5.765081244,6.264880549,17.47084897,22.04925478,25.46870347,26.71671462,26.27899131,26.33889871,17.97563357,4.103754252,2.336155473,-11.2681441,-16.55009696,-5.918548012,3.191036216,10.89129379,14.62114793,16.09318498,14.93319304,13.96048859,5.695675606,-5.697468183,-4.300825912,1.693056297,1.403086341,5.421185683,13.53384577,14.00436572,14.39819,14.92147008,15.96069974,17.68334761,11.7385495,4.034374997,1.997775205,0.290473253,0.273861729,0.457482949,1.171902051,1.196976044,1.142676144,0.854523036,0.751013987,0.935044607,0.982492667,0.514325957,0.349174781
1938,233.0253458,55.47689567,68.48252802,108.182621,86.64591803,123.999275,137.5673666,125.317494,67.3509596,94.18288549,32.69601518,33.24987521,38.8897148,-7.376257067,-2.373852977,1.312625205,3.851185357,9.00556508,13.96484,17.21262495,17.62171245,12.64653504,6.020811499,-2.798415107,-6.86858971,1.049952721,6.075313749,13.88247366,17.46614308,22.59459317,26.96749012,30.52252355,30.53248704,25.45298908,22.35380678,8.789652994,0.202700362,-7.164883011,-1.491669674,2.764643556,5.545814296,10.56984702,15.00403974,18.1457154,18.64090092,13.9984531,7.873784524,-2.74162198,-6.1725048,2.520171293,3.632476313,8.254630516,10.94394835,14.78861718,18.45949412,22.86795518,22.39423299,16.85042673,16.53847971,5.623531077,2.006963672,0.658809331,0.832083618,1.13554363,1.433068546,1.589981864,1.48902032,1.544299526,1.624331269,1.665525843,1.621610945,0.709133525,0.728041288
1970,267.0217931,18.62398903,15.76717395,46.93497718,141.1862062,179.8683033,133.1832049,110.4866151,80.48116755,222.4487797,84.90121863,41.84806661,32.8723286,-12.7107808,-7.868288125,-3.655849956,3.681606324,10.76755583,14.93374975,16.74243465,16.83082839,13.46387059,6.576734033,-0.941712458,-6.154375581,-4.223106041,2.870264226,6.642825318,17.33446965,24.73710354,27.21121114,30.40369759,28.69401922,26.47425924,18.66989462,8.066804163,1.060585444,-13.25900967,-7.998752731,-2.976801398,4.847820228,12.26481911,15.43187673,17.41336693,16.72035339,13.34592847,7.071091566,-1.443728442,-6.573572392,1.645526899,3.482057819,4.437190833,10.88654837,17.0027296,17.59885089,22.94656206,18.97845038,17.39559604,10.68035145,4.41740317,2.211167064,0.473689,0.573128402,0.763553641,1.171780594,1.945090121,1.310210168,1.677943634,0.853615485,0.7892167,0.964325488,0.497595728,0.510878467
1932,206.5325421,55.87439332,33.80693779,60.48908148,34.48550463,66.72615899,72.77572779,76.82407202,111.7715687,57.24378578,97.24663159,111.3036111,54.43349072,-3.060057368,-3.81437814,-5.387020231,1.605099425,8.12512732,14.65605178,16.78305481,16.24933019,10.52833161,4.789531038,4.408754688,-0.680237819,5.144989826,7.71290231,4.804634622,17.62641276,24.76023182,29.71452613,31.79640049,30.31446964,25.5347388,18.40626822,15.13960605,7.204519146,-2.572502654,-3.141092372,-5.283021519,3.285936622,9.991453908,16.11537014,17.4896243,16.46671507,10.9120138,5.870697693,4.945069717,-0.345561949,3.344658882,5.19906145,3.868606822,12.20795161,19.10881647,23.85882219,26.65052301,23.59959457,18.77892277,11.53086298,7.985018739,3.723540213,0.74170715,0.767833965,0.608326012,1.307696789,1.773967876,1.967312598,1.33453762,0.841097189,0.91905039,1.131663736,0.889249727,0.756690675
1991,386.1152161,30.94566638,13.16983474,116.1861157,89.60179039,156.6947565,19.95789021,14.69208822,74.30133956,64.92462027,191.3858174,140.8868727,111.673609,-9.218128426,-4.821675205,-0.217509403,5.059649192,13.70943246,15.68521379,16.40934883,15.95592501,10.39606424,5.421932425,2.130329961,-5.479722239,-2.003034164,3.576041538,10.37443066,19.02303758,25.90136574,30.46297907,30.93908895,30.03595143,25.51603359,18.75667618,13.3101747,3.069102094,-10.19207771,-4.852115316,-0.611656409,6.221426355,14.16508019,17.3114059,18.01366892,16.60633181,11.41003587,6.138425327,1.498348636,-6.729187655,1.412092742,2.824612064,5.746652464,11.93617819,15.53776383,24.18712836,25.25439625,23.85646585,19.67335868,11.3594396,7.116449426,2.70768034,0.223024258,0.400547675,0.397379711,1.125255095,1.131166699,2.15282207,2.224605224,1.410848253,1.331216666,0.999732623,0.637745311,0.232695586
1989,216.9243148,24.66924332,27.97052299,33.23690677,65.93804046,69.59451639,47.1316572,103.7986938,78.55606599,190.2683421,32.10497909,109.3783208,59.96576054,-4.061464702,-10.16521262,-1.764435201,2.318299864,6.634752568,14.12674112,17.28937869,16.40928527,10.6908154,5.090841064,0.705186686,-6.835609924,4.747345106,-2.390949358,8.887412249,16.14316694,21.09795634,27.3398459,29.41582481,27.8231446,22.94359438,19.61709316,9.843993357,3.468315968,-4.719270368,-12.3106118,-2.536891328,2.839033486,8.080482634,14.81684634,17.50078293,15.43939736,10.10958573,5.175616663,-0.203023755,-7.611002773,3.171472648,1.780576537,5.479630757,10.34196869,14.47022053,18.67018503,19.37745822,16.22148866,12.94614463,13.54390447,4.476664027,3.605265141,0.29350803,0.101905118,0.317741834,0.775785556,1.527018899,1.413446572,1.213980538,0.825352475,0.709248982,0.887315769,0.454444597,0.387559392
1965,193.6196499,150.7480106,32.26643712,65.35355504,149.3008317,103.3026476,43.61829905,79.72356022,149.2490986,182.3586774,40.33850664,60.53704594,37.05017566,-7.96593007,-8.498869906,-5.008929244,3.957571803,11.04220255,13.5862415,16.42462637,15.99673074,13.39979779,5.404823011,1.40433957,-6.188241639,1.477468946,3.213134795,3.663369802,16.19094329,26.57839994,28.93542639,29.44998824,27.89404352,24.5132648,18.97683298,13.61180486,1.333071005,-8.196478756,-8.072657264,-5.551044114,4.566459516,12.93056828,14.97060688,16.46033732,15.50453201,12.99120464,6.111062236,1.188745001,-7.30249308,2.801247171,3.755218543,3.116376714,9.339900785,20.38731422,22.87169537,21.01266807,18.14942196,14.03771895,11.87832614,8.484430544,1.908552873,0.512933424,0.644342732,0.456073638,0.880039936,2.217812145,1.954706798,0.858477709,0.446149481,0.551976402,0.981902439,0.725453451,0.314485749
2010,261.9748941,25.38991359,32.78520296,72.18070083,68.21912172,106.9464126,185.0316524,58.98798907,69.78033213,94.06247496,41.31682265,66.70316515,91.49062995,-9.952942373,-7.944896387,-0.208133165,4.288269922,10.08261944,17.25325054,18.48072096,17.6393267,11.02553903,3.251699061,2.147615922,-6.076758502,-3.71263287,-0.402144483,10.96696916,21.34837601,23.18301359,28.43400431,30.57693722,30.90924403,26.20235118,20.83981121,12.52447443,1.268813296,-11.56921544,-9.213246317,-0.452375409,6.222532296,11.12167382,17.16907098,18.88359527,17.90471637,11.89949695,4.879520605,1.941205179,-6.443224028,0.980904813,1.991758722,7.081690253,17.49745163,16.4292014,17.86547478,22.30195222,25.63711425,21.76994858,17.87927108,6.87901619,2.264886161,0.119723396,0.206219444,0.273120097,1.366721581,1.11083556,0.683957419,1.190222394,1.278539442,0.97141664,0.892512799,0.465264724,0.248390595
2018,236.2330424,23.82341953,110.416018,66.10190511,47.66583046,77.96038503,187.3294632,60.48245928,81.40833671,72.39269707,125.4184853,56.86255844,14.49254816,-8.640344415,-5.042363783,-3.03934995,-1.224217529,12.98097099,18.25014425,18.94457092,19.00140798,14.97675003,6.839785094,-0.237963283,-7.596788119,-0.693822989,2.990598139,7.865862065,11.86398463,27.62805265,28.59887173,28.73098443,29.1051441,27.07927491,17.33640974,9.285938566,2.728201445,-11.52002812,-8.31253855,-3.36124259,-0.8995748,13.73633127,17.53699679,17.03857512,17.42451197,13.91327146,5.353188032,-1.601540583,-7.742481591,2.025269014,2.522563184,5.539639395,8.965025288,22.39626711,16.78192099,19.90200988,18.04883968,14.67345808,7.508530835,4.926854654,4.442020456,0.163171369,0.185260216,0.282280749,0.708449658,1.320842114,0.605325979,0,0,0,0.000191592,0.402797896,0.410409011
2008,227.9215323,102.2556304,80.85473575,51.04389603,65.46876582,103.5728655,98.47000166,120.6945713,27.32208187,264.6258843,71.04833674,45.90691518,106.1394563,-7.904898348,-8.291691654,-2.939641195,3.384107465,5.94625557,14.34217188,16.32416019,15.33640505,13.032438,4.215869595,-1.61614387,-4.958987717,1.112973387,-0.770634097,7.46460168,16.40470849,20.3590783,28.11715771,28.55353334,27.68814117,25.16363221,18.03193639,10.35844273,1.307650777,-9.787274141,-9.278757325,-3.141415423,4.263653948,7.381454629,16.54829094,16.85360731,14.80031594,12.4441021,4.860612572,-1.124206448,-6.532571557,2.314513056,1.770221826,5.128997548,11.38138453,14.91896369,21.6220807,19.11542749,18.59398576,16.98378804,12.88499666,6.925116165,1.674299188,0.262864951,0.249029441,0.37009013,0.877768375,1.218667648,1.889391738,1.270582221,0.640248934,0.422907619,0.746515728,0.735523303,0.130502201
1929,200.0155085,96.78204368,17.27907728,76.98024502,123.7745654,162.6978406,102.0396096,187.2932232,60.47687772,38.50841201,98.90070655,73.36684758,57.06779912,-11.00156068,-10.1235414,0.703944805,5.754379591,8.339682789,13.43455055,17.77639923,15.69364759,12.04441061,5.785508818,1.275932538,-3.523053196,-0.163286514,0.347918699,14.73101187,18.54410884,21.2893466,26.87047336,30.16860559,28.370445,25.12749883,17.99382146,10.46752699,5.770711294,-11.66258649,-10.19963516,2.174565334,6.993986923,9.388508206,13.9897043,18.15802513,15.15762869,11.78672929,5.754614408,1.65459502,-3.731938711,2.819317338,2.863282784,9.328028013,11.14031176,13.26249389,18.79313434,21.22290147,19.60282771,16.68580812,10.41244168,5.250658632,3.855075353,0.490426635,0.601746906,1.206293414,1.321584612,1.336107018,1.15810186,1.077485101,0.265511638,0.612378463,0.741785334,0.909187603,0.699274281
1988,258.0193102,45.98238593,31.34624771,57.55740428,33.06871555,33.70514386,15.65295029,20.6370715,36.34848252,39.63111729,32.74680858,104.9801723,110.1069346,-9.515849075,-8.19992149,-1.834709521,1.445564462,6.89077941,11.38130823,16.13970131,17.85010099,11.50659234,1.301736481,1.251049578,-2.252870001,0.563481856,1.631489099,10.77792841,18.93690035,26.8339986,31.36279869,32.69900665,32.63127951,27.60351246,16.2084541,13.18404775,4.733263185,-9.248923007,-9.163568196,-1.379511906,3.902646112,10.23394212,15.14888598,18.21711055,18.52627957,12.16233457,2.320284446,2.434394401,-2.115006714,2.601282502,2.861890189,7.128338997,13.37411656,24.28454177,31.48765403,30.16199088,28.03037557,22.09653824,11.09731412,7.778577134,2.59827219,0.395077615,0.260721667,0.513608725,1.507275611,2.9965451,4.538842952,2.606234529,1.742696669,1.463313121,0.73914196,0.86171668,0.282327117
1975,200.9345637,97.93458237,78.91453642,46.53237991,85.51847442,97.19574563,108.0784299,98.52242815,153.9062632,77.88527681,67.0141252,94.32596422,48.84847148,-4.433858092,-5.440338247,-3.325275134,2.271246667,11.44788862,16.0446347,17.12591398,18.83837118,11.06096858,6.132212725,1.707265945,-2.548301144,3.353001274,1.935493155,7.567361514,15.81554789,25.50897255,28.47137378,29.36783661,29.51614601,23.26686329,21.58100608,10.51747268,3.606187766,-5.022476826,-5.197918722,-2.29628855,3.389636928,12.61700086,16.97427253,17.34958651,18.93187591,11.45255628,7.190542563,1.414421149,-3.207464655,2.303774728,2.21351605,5.193098597,9.700541788,17.48391837,19.7055302,19.16632409,17.14245721,14.01323123,15.12208582,5.083697656,2.046149083,0.347227294,0.48224788,0.787831275,1.207064757,2.116190271,2.436504272,2.076879209,1.669145319,1.367022303,1.564989967,0.355193433,0.247506677
1974,223.4286291,78.37158923,62.21017195,84.40938264,79.68014603,183.0855946,193.0862415,33.41185086,108.899197,43.78053306,40.87481352,54.23417661,98.97930378,-6.86035924,-5.17370136,0.947090191,4.75861574,10.56178419,13.68566645,17.38497355,16.95554677,10.60289759,4.726174925,2.653359295,-4.725659249,0.528199439,4.966277033,13.06806091,19.09455999,21.43997848,25.39165401,31.87165741,27.97003364,23.14975938,19.41402676,11.83147414,2.519049527,-8.05542507,-4.767894535,1.248314905,6.302264408,11.28683631,14.25512781,19.13928715,16.81604839,10.52945961,5.725969636,1.902941865,-5.955120161,2.048450741,3.724770137,7.318891412,12.14374475,10.97930619,14.71778094,26.51841436,16.60579836,13.95748536,12.4673815,5.176114996,2.326488358,0.301666869,0.628878426,0.84291697,1.728813581,1.567822121,1.762576743,3.252676847,1.484892397,1.035750219,1.323483286,0.573857721,0.29913015
1952,218.1324394,40.3887778,43.21387235,78.57708335,111.6471417,106.2722514,137.2231398,64.32242122,80.54454019,34.34692641,24.55298733,69.96587944,36.47191481,-5.296072843,-2.986914465,-2.707848322,3.22997702,8.914520325,17.28926054,17.91856173,15.80753529,10.50314439,-2.14787211,-4.011612106,-6.446206893,4.508958872,6.887329685,8.540839758,18.26960658,23.48553622,32.16814412,32.46579655,29.63243955,27.98107768,18.73655676,6.514535158,3.247034702,-5.791644223,-2.641228675,-2.193833331,4.759731716,10.54628331,18.62685325,19.20201458,16.14189384,11.22769992,2.046776537,-3.368146569,-6.742769729,3.056396059,4.203309926,5.290711633,13.05735413,16.96320306,25.70415528,26.1279728,22.02888019,24.05029898,16.56157562,4.211541171,3.492068968,0.3865417,0.404490995,0.495829021,1.259650323,1.814019052,2.971570414,2.693397026,1.397790488,1.494610758,1.789854931,0.476678485,0.46805756
1971,202.3875332,25.39914367,63.04740084,31.9591563,16.60019028,98.45458115,51.55730285,157.1872862,36.82106643,115.2494669,46.63460469,28.24559526,30.8964882,-10.75383454,-6.572947137,-3.731050309,0.179172405,7.016453309,16.79357482,16.10933884,15.69470611,14.21390674,10.18691121,5.42E-06,-4.117564145,0.463199297,3.392885757,8.500120811,19.84353432,21.91796038,31.62915129,28.43185078,28.42819778,26.95519112,23.35142766,9.391905363,5.88777594,-9.926470889,-6.12789398,-2.523130989,4.569194377,8.533329108,18.11863534,16.71143148,15.60167152,14.72022396,10.76813222,-0.067219498,-3.482691646,2.988200138,3.397879452,5.692404886,15.90822136,15.03183272,26.13854458,19.30100629,19.66013686,18.28868682,15.12595791,4.90333803,4.127335008,0.727738456,0.741823663,0.983599298,2.653894727,1.606864297,2.316970552,1.418816049,0.840685092,1.209935341,1.072978051,0.624098434,0.779239713
1986,202.5524375,0.613182166,48.37730975,23.68451225,37.4512139,92.82618585,109.3979122,164.5363181,32.63208428,190.7911216,98.03805736,191.5194093,63.10777198,-7.803552764,-5.340821415,-1.158819789,3.766275082,11.01951432,16.46840835,19.98928916,14.60219616,14.47725625,7.875714183,1.969314266,-9.971476008,3.292958839,1.851888878,12.01134391,21.25938432,24.65610461,29.39765462,31.08285739,27.87748727,27.36921279,18.740365,9.956127705,-0.784548434,-7.142573606,-7.263210871,0.102429715,6.610464131,12.11398323,17.01857989,19.8612413,14.07506264,14.27832989,7.485691407,1.370257852,-10.99614292,3.677943473,1.929933837,8.510554549,16.98490602,16.13328644,20.23609539,19.69547963,19.14260361,17.69100761,8.992885113,3.485184819,1.851139389,0.506753844,0.088163448,1.056591641,2.105928717,1.535488512,1.850874247,1.259163581,1.166670601,1.073509829,0.568234138,0.379984803,0.295523958
1946,214.0541758,38.38466902,37.88272136,74.69322041,47.95103331,147.2129475,147.3436729,71.35195441,105.5475256,44.54647528,105.8373786,56.93825984,66.34984613,-5.895489192,-4.8203589,3.435784315,4.503094577,9.020589251,14.72489253,17.12327857,16.24757536,11.4163767,6.831668263,0.033430729,-8.353894991,3.691468999,6.690697619,17.7630786,19.85790638,20.67471323,29.02247678,31.4645431,27.4001232,26.89255715,22.95476265,10.84317162,-0.474717855,-5.980957069,-4.224903069,5.478398621,6.638814997,10.15563084,16.16792518,18.31662082,15.90941789,12.25739564,8.353564618,0.278774254,-8.591941768,3.259027046,4.743074142,11.31987448,13.74177418,11.65684362,21.90990126,25.32775896,16.71461933,20.57316305,16.90603723,6.037830796,2.086208547,0.599819843,0.750106954,1.507494116,1.735338088,1.327401373,2.050621604,1.998488936,0.470731459,1.412440642,1.543177587,0.77033477,0.54951456
1980,246.4120758,14.83899024,28.81107062,96.11500465,55.66603573,64.13837755,117.9643841,51.77550098,157.9604786,111.8730312,48.98669955,61.30526705,52.56673451,-6.608844638,-8.823766845,-2.874319918,3.396074603,9.391129007,14.44194639,19.75727439,19.61944774,13.87711435,3.490994807,0.136242091,-3.672463171,1.780365996,-0.833936125,7.038681811,16.5948589,24.37795009,28.39559539,32.87090083,31.54925758,27.10941423,18.29207388,10.9555862,6.909720127,-6.433574712,-9.538709004,-2.552517766,4.062634304,11.07863924,15.24973975,19.82075864,19.44828535,14.01186772,4.586424708,0.109872653,-3.425542798,2.382022272,1.887857635,4.281941431,10.86586073,17.34825831,19.84416132,24.85144792,21.17582775,17.99893257,12.94498538,6.293939122,4.35183179,0.427477797,0.358697639,0.599060481,1.133631427,2.206313434,2.344276044,2.31672228,1.582304914,1.628842011,1.206479433,0.697266773,0.588034342
1999,215.7948969,52.21656903,59.32169302,39.49379419,146.3081482,103.1209627,130.7903368,85.23640158,145.6026653,44.26462934,50.75612536,52.09103452,30.3821677,-7.388613465,-1.897709378,-4.035211775,6.763379526,9.910758692,16.13537541,19.61913066,16.1509334,9.493497791,3.941326295,1.665967997,-2.673411166,-0.349273647,7.076177542,8.930134689,17.60663431,24.12640181,28.05303407,31.72217988,28.17527458,26.5308134,19.84152633,12.57077913,6.855278858,-9.84287769,-2.64053929,-3.423829258,6.231655205,11.61646742,16.77057241,19.07253845,15.43064802,9.763339843,4.288555382,1.449655979,-3.693967541,1.711205486,4.117262419,6.979917911,9.124965071,17.14809348,18.47159578,22.14230335,17.73494183,22.5224896,14.42343196,6.766230978,4.165635327,0.159664672,0.163976526,0.531552134,0.339771308,1.418506983,1.135257384,0.614477387,0.391549746,0.923952134,0.741986518,0.521839127,0.21029118
1992,206.5754181,24.296888,32.8461608,54.29448323,64.13990114,22.21527972,56.33621109,314.0867478,15.51825665,69.87492636,48.53943321,73.16700762,44.64735776,-3.968255651,-1.472640213,0.317210843,3.919643131,7.199022076,11.97625942,18.1293892,14.83048541,12.20797968,4.634035751,-1.140970315,-2.762947918,3.919155637,7.443461786,11.83118856,17.12172584,23.8581218,27.76742671,28.5569189,26.9781109,25.30737844,19.80937452,7.681074512,5.813164709,-4.105397533,-1.560799671,0.791067219,4.319397675,9.484133005,13.93935634,17.8804535,13.97152227,11.49133693,4.853145634,-1.747730917,-3.435376499,2.48733512,4.023955715,7.156843262,10.18820011,19.1248343,23.10579356,15.42867788,16.93871982,17.16025062,14.53160086,3.665179863,3.135681661,0.313370019,0.295685118,0.524954472,0.759423604,1.917692396,2.152410249,0.523757047,0.502120477,0.766587272,0.701106252,0.285296368,0.283415367
